Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2543.39428361,OUT035
FDU28,3064.77067115,OUT035
NCP30,652.247351327,OUT046
FDB39,901.211846668,OUT018
FDE41,1433.74248569,OUT013
DRH11,131.10142212,OUT010
FDA58,3871.65964258,OUT045
FDU50,1932.21857381,OUT046
FDM34,2050.48615725,OUT013
FDM44,2845.31057866,OUT027
FDR39,3056.29302314,OUT045
FDM25,2872.89949901,OUT045
FDQ49,2515.33485605,OUT049
DRH25,830.269149696,OUT018
FDM09,4273.25881525,OUT027
FDL44,381.706134601,OUT019
NCR42,591.974213247,OUT018
DRL59,907.721096236,OUT046
FDX43,2654.06829965,OUT013
DRK47,573.441744411,OUT010
FDU48,1987.92825712,OUT018
FDY12,766.920085993,OUT045
NCN43,2004.05426982,OUT018
NCM55,3015.75785255,OUT018
FDQ21,3002.47501746,OUT027
FDX13,4125.21236767,OUT035
NCK30,5854.6407462,OUT027
FDG20,2873.92479603,OUT049
DRG27,609.665381618,OUT017
FDY14,3926.13182358,OUT018
FDP59,1646.46264143,OUT035
FDU60,2757.21512283,OUT017
NCC18,418.038381014,OUT019
DRJ39,3683.03242724,OUT017
FDS07,1920.54709521,OUT049
FDM08,5854.6407462,OUT027
FDP51,1990.7589533,OUT045
FDU16,1327.87204007,OUT035
FDH12,1650.34804525,OUT013
DRE48,505.032250497,OUT010
NCL42,5854.6407462,OUT027
FDR21,2843.27908373,OUT045
NCW29,2044.56108688,OUT035
FDO11,4037.77068208,OUT013
NCM31,2089.07146998,OUT049
FDV35,367.83829013,OUT019
FDF58,974.969235915,OUT017
NCE43,2763.93296977,OUT049
FDA02,2497.79095869,OUT035
DRL37,130.921054494,OUT010
FDR24,1401.36092056,OUT018
FDW59,1324.44279264,OUT049
FDS22,685.411058013,OUT049
FDW24,756.484398655,OUT017
FDU24,1500.6973206,OUT035
FDA21,5154.50868325,OUT027
FDH58,2941.26184159,OUT027
FDW36,1626.22172168,OUT018
FDI45,4431.54650474,OUT027
FDU01,2948.07775819,OUT018
FDF35,2896.88065495,OUT027
FDU43,574.535628603,OUT019
FDE24,358.840685886,OUT019
FDK50,2559.72589761,OUT049
FDG31,1047.90023967,OUT045
FDC60,1392.55322558,OUT045
FDL36,1432.91372149,OUT013
FDP21,3080.03562242,OUT013
FDW16,1387.49877398,OUT045
FDX02,3791.16639993,OUT017
FDQ58,4071.31478851,OUT027
FDT51,1733.22773745,OUT046
FDD59,1286.44827959,OUT049
NCM42,1635.02633746,OUT018
FDA57,607.929283626,OUT018
FDZ48,1738.25343697,OUT035
FDE46,2532.37326264,OUT045
NCZ30,279.28874892,OUT019
FDB56,3120.97273593,OUT017
FDA25,2846.50650989,OUT027
FDD20,2069.69681657,OUT013
FDL25,1465.19649392,OUT013
NCO18,2933.14652239,OUT049
FDJ45,589.792305189,OUT017
FDR12,2830.85519046,OUT035
NCF19,130.921054494,OUT010
FDK25,2664.95306768,OUT046
NCR17,1967.57879261,OUT046
FDC52,2486.52775298,OUT046
NCA54,3036.72336812,OUT017
FDR45,572.092570189,OUT010
NCM19,1925.97339121,OUT049
FDF39,5854.6407462,OUT027
FDX23,1526.84955299,OUT049
FDD58,2832.12334254,OUT027
FDX28,1630.81251036,OUT013
NCD31,2601.93616584,OUT013
FDU57,2382.1939228,OUT018
FDI27,778.171022807,OUT046
NCM42,1655.12760682,OUT046
FDD32,2121.63534147,OUT027
FDI34,3660.76037784,OUT013
NCM29,2105.20207233,OUT049
FDG46,1792.00622167,OUT018
DRC01,130.921054494,OUT010
FDB15,5854.6407462,OUT027
NCA17,4010.15298087,OUT027
FDF10,2504.19157759,OUT046
FDR26,4778.28933303,OUT027
FDI02,1738.2576196,OUT049
NCM54,278.530219973,OUT010
FDF14,2420.76031026,OUT013
FDJ33,271.024630005,OUT010
FDM20,4044.14753348,OUT035
FDC03,5765.95041572,OUT027
NCX05,1936.63001982,OUT046
NCM41,2761.88986758,OUT027
NCU29,364.192104187,OUT010
FDQ59,1335.95776845,OUT017
FDH46,239.59140985,OUT010
FDH09,829.371307961,OUT013
NCD06,761.458017754,OUT045
FDC15,2535.88641475,OUT035
DRD37,1070.0144646,OUT027
FDT28,4010.15298087,OUT027
FDR28,4255.33294986,OUT027
FDT38,1358.95309741,OUT017
FDV34,1533.22291539,OUT027
FDY52,1007.15554218,OUT035
FDB34,1431.10215913,OUT013
DRL23,1623.78883255,OUT018
DRB24,2478.34270436,OUT046
FDJ50,953.41235754,OUT046
FDQ49,2541.37055242,OUT035
FDP20,2011.33517871,OUT035
FDV19,4217.24846466,OUT027
NCR54,3061.03249609,OUT045
FDO09,574.773699903,OUT010
FDS57,2066.80431151,OUT018
FDN10,1941.19734658,OUT049
FDV23,2038.20448924,OUT049
FDY28,3637.02059245,OUT049
DRG51,2590.5679264,OUT013
FDD45,235.654179329,OUT019
NCL18,5741.82389926,OUT027
NCM29,2095.58717629,OUT013
FDF17,5777.6213488,OUT027
FDE22,2574.81420911,OUT017
FDQ22,589.961292526,OUT017
FDS01,2986.87271384,OUT013
FDW35,1021.35794213,OUT027
FDJ33,2030.09663749,OUT046
NCF54,2861.53910437,OUT035
FDE09,1686.92260051,OUT013
NCE06,2564.30484196,OUT045
DRH49,1284.43325544,OUT049
FDY43,2764.55325258,OUT045
NCT05,4068.35861152,OUT017
FDZ34,3109.20782641,OUT045
FDL38,1370.91757905,OUT017
FDZ31,3118.00267284,OUT017
FDR14,876.388465331,OUT035
NCN54,1280.71953712,OUT049
NCC42,3022.69343965,OUT027
FDK08,1570.919279,OUT017
FDP59,1645.17029066,OUT013
FDV22,2609.76997181,OUT035
FDD33,3842.71359775,OUT035
DRE60,5854.6407462,OUT027
FDK52,3797.62216209,OUT046
FDA02,2500.95753579,OUT017
FDM56,1650.98462963,OUT049
FDE57,2079.66366988,OUT035
FDM32,1378.67874812,OUT045
NCQ30,2969.27128028,OUT027
FDQ27,2847.51093609,OUT027
FDT60,3002.47501746,OUT027
FDU43,3937.71254878,OUT049
NCO55,1651.85700271,OUT035
FDG02,3070.51595994,OUT045
FDJ28,3086.9716338,OUT013
FDP40,1740.79340146,OUT045
FDJ38,3108.42970337,OUT045
NCC54,3791.72418919,OUT017
NCZ41,2046.48423011,OUT046
FDK38,364.31886861,OUT019
FDU52,2420.83924567,OUT013
FDC40,1247.80407051,OUT046
NCR30,1137.85080642,OUT017
NCN18,1733.7167871,OUT017
FDB50,1290.79109918,OUT035
FDG04,3060.19500722,OUT013
FDR26,2861.91006342,OUT035
NCT17,3021.09442241,OUT018
FDX35,5854.6407462,OUT027
FDS12,2039.86134255,OUT046
NCZ29,3007.9680196,OUT027
FDB38,382.273365326,OUT010
FDP12,694.551231882,OUT013
FDP22,829.932327138,OUT046
FDS26,3869.74954265,OUT018
FDR52,3109.66000797,OUT046
DRJ13,2580.2512121,OUT046
FDU48,3016.91165977,OUT027
FDE29,964.948447449,OUT035
NCT29,2027.53254202,OUT049
DRK37,3026.17229529,OUT018
FDK55,1378.85422072,OUT046
FDR07,1528.95012576,OUT046
FDO21,5854.6407462,OUT027
FDK46,4192.05176304,OUT049
FDB12,1648.89553056,OUT045
FDT31,5162.3449051,OUT027
FDJ33,1991.79477912,OUT045
FDC26,2906.25867127,OUT027
NCQ02,3072.67730211,OUT045
FDP08,509.059421223,OUT010
FDB11,5854.6407462,OUT027
FDV55,2461.32135883,OUT013
FDW20,2076.60044594,OUT049
NCJ18,277.754316662,OUT019
FDC41,1193.08634425,OUT018
FDE14,2845.31057866,OUT027
FDG35,2829.52293253,OUT013
FDF45,875.423277591,OUT035
FDS19,2010.78423484,OUT027
FDS58,380.385982322,OUT019
FDA26,3724.47066109,OUT017
FDM32,1363.7611554,OUT049
FDL45,2054.86291101,OUT046
FDZ55,2543.34553271,OUT049
FDY37,2141.59330889,OUT049
FDO46,3102.08080022,OUT046
FDQ60,2014.96834709,OUT046
FDA19,1985.85495716,OUT018
FDL15,2508.28536095,OUT046
FDM10,3369.63160693,OUT018
NCL05,617.697571675,OUT017
DRK49,130.921054494,OUT010
NCE18,5854.6407462,OUT027
FDG40,625.314344606,OUT049
DRI59,3825.37891629,OUT045
FDK28,4173.76119173,OUT035
NCD06,130.921054494,OUT019
FDO11,574.139536749,OUT019
FDK27,2047.97572444,OUT046
FDT43,1091.9969397,OUT027
FDD38,1621.380027,OUT018
FDA16,3735.80316743,OUT049
FDL14,4071.31478851,OUT027
NCM17,660.560254542,OUT049
FDD20,2044.19836031,OUT045
FDA40,1374.81832603,OUT045
FDL43,1290.62044708,OUT045
FDV15,1648.22510995,OUT045
FDE52,1386.87812828,OUT046
NCL17,355.896398703,OUT010
NCJ31,3844.75928404,OUT045
FDR60,1284.81541284,OUT045
NCA18,1906.58552957,OUT035
FDS21,1413.21687952,OUT027
FDW09,1282.04992608,OUT035
FDL26,2535.75044444,OUT035
FDS47,1378.89680793,OUT018
FDC39,3405.69384468,OUT046
FDT51,1730.09355769,OUT035
FDK40,4241.69854228,OUT035
NCG19,3806.85634638,OUT045
FDZ07,1061.53195068,OUT046
FDF08,2634.99825817,OUT027
FDO04,1026.79693977,OUT013
FDK41,1339.53421854,OUT018
FDP15,4061.48745525,OUT049
NCD43,1626.22172168,OUT018
NCP18,2462.47504732,OUT013
FDZ51,1449.27806783,OUT046
DRH13,1659.78266324,OUT035
FDF38,623.454255569,OUT045
NCI43,764.008516474,OUT045
FDM38,1274.18044012,OUT027
FDS03,1233.59913769,OUT013
DRJ47,2832.97242846,OUT017
FDT50,231.589229987,OUT010
FDV02,2849.79880911,OUT046
NCG18,1647.85405116,OUT017
FDW52,2625.67178168,OUT046
FDS40,595.200922254,OUT035
FDN31,3111.70832889,OUT017
FDA37,1991.25467168,OUT045
FDA15,4131.66004335,OUT046
FDL39,3046.95919645,OUT046
FDJ53,1986.56070477,OUT045
FDX22,3532.59974298,OUT013
NCZ42,3955.77856223,OUT045
FDD56,4469.49070389,OUT027
FDD40,3018.64164964,OUT017
FDS50,3646.47996566,OUT013
NCN14,3049.10975883,OUT013
FDT15,3093.05912617,OUT013
NCS18,2884.67495794,OUT027
NCO26,267.388383105,OUT010
FDF58,999.094588654,OUT018
NCB19,1437.36646605,OUT013
FDH26,2078.99866478,OUT017
DRB24,4058.99496174,OUT027
FDA49,1361.5666367,OUT018
FDB32,1515.75875762,OUT045
FDI36,3110.01378032,OUT017
NCA17,362.121108176,OUT010
FDH22,2018.00646029,OUT013
NCM26,2466.37215113,OUT018
FDT15,5147.81765433,OUT027
FDB16,1370.31279939,OUT018
NCP54,3002.47501746,OUT027
FDJ36,1644.87270538,OUT013
FDO28,1978.11793686,OUT045
FDU09,1022.86051397,OUT013
FDF29,2056.00180583,OUT017
FDY08,2059.1755332,OUT013
DRJ59,591.974213247,OUT018
FDT23,2014.56306174,OUT027
FDU15,590.451755237,OUT018
FDT47,1543.97797891,OUT013
FDI53,385.317755408,OUT019
FDR59,3898.19110102,OUT018
FDD53,612.465417189,OUT035
FDY51,3696.32005538,OUT017
FDT04,638.210634131,OUT049
FDU51,2873.50557674,OUT049
FDG14,2486.498203,OUT035
NCU06,3758.53042221,OUT045
DRG25,3115.97748408,OUT046
DRH49,1327.20375535,OUT035
FDN15,2084.49211646,OUT035
FDL43,1225.68817718,OUT018
NCT18,3124.80086126,OUT049
NCB31,4032.04632876,OUT013
FDK57,1950.62099946,OUT035
FDY04,382.757240632,OUT019
NCP54,2052.44100652,OUT046
FDF41,3769.96374836,OUT013
FDM01,1649.38814759,OUT045
FDW03,1649.38814759,OUT045
FDF28,2005.24848085,OUT045
FDY37,2108.49230626,OUT017
FDQ03,3889.16806033,OUT017
FDP51,2949.49825123,OUT027
FDJ40,1719.85340302,OUT017
FDC32,1436.61717474,OUT049
DRI49,2171.99807112,OUT027
NCW54,874.633713342,OUT017
FDF09,590.158391519,OUT017
FDP45,3793.98570524,OUT018
DRJ23,2954.99693851,OUT018
FDS59,1720.58653511,OUT017
FDY08,2064.19587148,OUT046
FDX16,2485.02973183,OUT049
FDY16,2971.7004545,OUT018
FDK32,2541.84177718,OUT035
FDQ22,708.594126753,OUT013
NCC31,2421.18195272,OUT018
FDG58,2462.9718792,OUT049
DRF48,3099.61316113,OUT013
DRH36,1108.83139615,OUT049
NCR30,1175.05403988,OUT035
FDB03,575.43237833,OUT019
FDZ28,3007.9680196,OUT027
FDR35,3106.24758432,OUT017
DRD15,5854.6407462,OUT027
FDJ33,279.167714058,OUT019
FDA56,270.855947019,OUT010
FDP56,784.473152396,OUT046
NCT30,784.745325436,OUT046
FDK15,1620.45223438,OUT017
FDH44,2446.56379016,OUT018
FDV01,2476.20610076,OUT013
DRG03,2496.66886889,OUT017
FDG50,2653.41487979,OUT027
FDR16,573.267815866,OUT010
FDZ60,1651.53168005,OUT046
DRG03,2519.26368131,OUT045
FDS56,3891.45792398,OUT018
FDU33,754.039740166,OUT045
DRD27,1560.91056833,OUT035
FDW22,3748.88954717,OUT046
DRA24,2624.37204673,OUT045
FDF38,641.583983147,OUT049
FDX48,2482.45674059,OUT013
FDS58,2498.02099462,OUT018
FDC32,1446.6323079,OUT046
NCQ29,4045.19349148,OUT045
DRK39,1343.24185987,OUT018
NCS38,1889.93111192,OUT017
DRO47,1740.04591387,OUT013
DRG27,1022.11135333,OUT027
FDC57,5714.56189385,OUT027
FDS55,2441.57971925,OUT046
NCJ06,1962.17779914,OUT018
FDO01,284.452824498,OUT019
NCM55,3088.04885712,OUT045
FDC52,2475.13967591,OUT049
FDQ15,1290.43298335,OUT045
NCT30,1090.9085618,OUT027
NCR42,1009.82621277,OUT027
FDD28,874.211172367,OUT035
FDQ34,1639.95877194,OUT049
FDZ12,3038.54654344,OUT027
DRE13,202.833004832,OUT019
NCN07,286.190404801,OUT019
FDM28,3047.82430697,OUT035
FDI10,2880.38433228,OUT017
FDQ25,2799.12129448,OUT013
FDA38,573.15169228,OUT010
DRI13,3630.47647776,OUT049
FDY20,2652.41045358,OUT027
NCZ53,3096.02865413,OUT035
NCM31,2389.90392743,OUT013
DRB01,3120.40086848,OUT017
DRF37,4128.86484327,OUT046
NCF42,2882.76635816,OUT049
FDF16,2372.58242092,OUT018
FDB41,823.393098958,OUT013
FDR34,3705.27081125,OUT013
FDR15,2410.40936369,OUT018
NCV42,271.608883794,OUT019
FDW51,3619.83779347,OUT035
FDU36,1538.14370194,OUT017
FDX60,1298.34083555,OUT049
FDY03,1874.88619991,OUT035
FDW55,4043.03590977,OUT045
FDT01,572.285771967,OUT010
FDG58,2438.84513849,OUT013
FDK21,4121.22367244,OUT017
NCS41,462.573994615,OUT019
FDS10,3008.94770691,OUT045
NCT53,2542.86061888,OUT046
FDJ28,3007.9393398,OUT018
FDX44,1378.1431449,OUT045
FDT20,605.437013715,OUT018
FDO44,1680.79637832,OUT017
NCX17,3757.97130164,OUT049
FDY01,1905.79515613,OUT017
FDJ12,5854.6407462,OUT027
DRK35,592.096604845,OUT018
FDD47,387.998913018,OUT019
NCM53,1649.42411358,OUT035
FDO45,1430.02575589,OUT013
NCM42,253.456025254,OUT010
FDE04,2954.00714732,OUT046
NCI30,5854.6407462,OUT027
FDZ19,2852.99123137,OUT013
FDW57,2868.45738558,OUT013
FDA25,1644.00427374,OUT013
FDT22,981.312112169,OUT046
FDP51,1957.68374438,OUT013
FDD48,2938.9726574,OUT027
FDY39,3129.89001259,OUT035
FDO48,575.904645341,OUT010
FDD23,5154.50868325,OUT027
DRN35,1009.49645903,OUT027
FDT01,3677.7219248,OUT035
FDC20,130.921054494,OUT010
DRJ35,988.994062522,OUT035
FDB32,1451.72504331,OUT046
FDL24,2903.0295254,OUT046
NCV42,1809.70381506,OUT035
FDZ46,1662.69927499,OUT046
FDC15,2474.47401447,OUT013
FDD08,130.921054494,OUT019
FDY50,1377.07526634,OUT049
FDD36,2012.78545434,OUT013
FDG57,1089.9167014,OUT027
FDL21,608.502789177,OUT018
FDN16,2845.31057866,OUT027
FDJ09,1084.22156577,OUT027
FDS01,427.57337665,OUT010
FDV33,4134.05343543,OUT017
DRE12,1889.38604392,OUT017
FDR07,1539.16271156,OUT013
FDP48,467.191564768,OUT010
NCB55,877.62737357,OUT035
FDQ08,1103.32219182,OUT013
FDR34,3829.99862056,OUT035
FDO33,1750.60345649,OUT046
FDP13,621.511051998,OUT045
FDX12,3922.82725565,OUT049
NCT06,2651.93478111,OUT049
FDR16,573.502437273,OUT019
FDE36,2561.1893103,OUT046
FDZ36,3151.4756974,OUT049
FDV13,1370.47012548,OUT045
NCZ17,597.222999533,OUT035
FDU56,3084.0839085,OUT045
FDM09,2876.29430899,OUT035
FDV02,2856.40330276,OUT017
FDS34,1786.48463155,OUT018
FDA11,1506.99848468,OUT049
FDP09,3626.28531383,OUT017
FDB29,2929.78960511,OUT027
FDT19,2875.17942779,OUT017
DRH15,644.222607038,OUT017
FDY38,3721.07179398,OUT046
FDF14,4032.43892355,OUT027
FDN48,227.308754556,OUT010
FDQ12,3712.72237861,OUT013
NCJ43,2866.46463173,OUT045
FDE17,363.603072339,OUT019
FDB05,4009.85789389,OUT035
FDH10,3013.47468416,OUT045
NCR06,609.466294297,OUT017
FDU32,2000.18800846,OUT018
FDD56,2884.53108315,OUT049
FDO36,2917.49399301,OUT018
FDH16,223.318050757,OUT010
FDX10,589.605622185,OUT018
FDZ37,1376.60663166,OUT017
FDU31,574.539980412,OUT010
DRC49,2087.00992637,OUT049
FDL15,2515.28655796,OUT045
FDN32,496.290621203,OUT019
DRH59,1484.85034008,OUT027
NCU29,2448.92441403,OUT049
FDR37,467.157098815,OUT019
FDS14,2413.03048288,OUT018
FDU02,5854.6407462,OUT027
FDJ08,3108.3007921,OUT035
NCZ06,3977.93765206,OUT045
FDO31,1312.52275105,OUT049
FDH31,1610.71530125,OUT018
FDS58,2565.0881126,OUT017
NCA53,1090.24120931,OUT027
FDF50,3131.03712486,OUT046
NCW42,3700.84880267,OUT049
NCQ17,2494.80292954,OUT045
FDK51,3941.80128696,OUT018
NCW41,376.185179188,OUT010
NCR29,872.130930579,OUT017
FDB08,380.163746252,OUT019
FDA40,2490.40517704,OUT027
FDL14,2443.88009083,OUT018
FDB47,3554.74524315,OUT046
FDO03,3877.10851803,OUT035
DRK13,515.422711102,OUT019
FDX13,572.306460789,OUT010
FDF52,3135.92355697,OUT046
FDT11,3082.01628675,OUT013
FDB08,2509.30104471,OUT013
FDQ28,2454.92505018,OUT018
FDD29,4144.70327045,OUT045
NCQ29,5854.6407462,OUT027
NCO02,1230.84574291,OUT013
FDR56,510.100880023,OUT010
NCM54,2041.09315265,OUT049
FDP51,1910.61803798,OUT035
FDT38,1429.26864137,OUT013
FDZ20,3832.39893821,OUT018
FDJ53,2004.36102348,OUT013
FDX13,4067.92934441,OUT049
FDP58,3726.1202799,OUT035
NCK31,130.921054494,OUT019
FDA35,1966.03387929,OUT018
FDV37,3030.04094322,OUT018
NCO07,5854.6407462,OUT027
FDA20,3120.12120298,OUT045
FDZ59,2727.68102762,OUT035
NCY17,658.587375278,OUT017
FDQ28,2533.3342173,OUT035
FDV35,2508.12980334,OUT017
FDQ36,694.551231882,OUT013
FDD34,2524.61456554,OUT018
FDK51,4188.31561036,OUT045
FDV31,2862.74453389,OUT035
FDR04,1531.45042773,OUT035
FDR14,902.505667164,OUT049
DRC36,421.290210837,OUT010
FDE39,279.381219088,OUT019
FDP57,1637.18524825,OUT049
FDE57,2117.05339618,OUT046
NCN18,1738.66112677,OUT046
NCQ05,2413.60305954,OUT018
FDW47,1986.20590887,OUT035
FDV46,2085.09304929,OUT035
NCP29,1040.07932879,OUT045
FDE09,1690.80336843,OUT018
NCU06,5854.6407462,OUT027
FDT19,419.496641809,OUT010
DRF15,2500.08777883,OUT017
DRI51,2737.29259159,OUT013
NCX54,1648.607606,OUT013
DRE01,3796.16517035,OUT013
NCB07,3007.17991248,OUT045
FDU50,1892.48042296,OUT035
FDG40,595.200922254,OUT035
FDW10,2727.01686715,OUT018
FDX51,3073.15905626,OUT013
NCP17,1047.94826978,OUT045
FDP21,3101.72685347,OUT035
FDL04,1646.46264143,OUT045
FDV23,2017.66944367,OUT013
FDF24,1328.44873011,OUT046
FDH56,2929.78960511,OUT027
FDB51,989.029976043,OUT049
FDI58,2820.22801438,OUT027
FDR20,822.630050354,OUT013
FDC51,2005.65770404,OUT018
FDB16,2493.48536446,OUT027
FDE40,978.42864095,OUT049
NCM17,628.995174431,OUT035
FDU56,3106.98872447,OUT035
FDS32,288.973607576,OUT019
FDX02,3732.4102822,OUT049
FDT39,4055.5180571,OUT027
FDE35,874.410194796,OUT017
NCI42,566.91409076,OUT019
DRL23,1647.44292841,OUT046
FDA10,2037.48895059,OUT046
FDA11,1524.79894742,OUT013
NCM06,2459.08223986,OUT046
NCT05,4124.0508901,OUT035
NCQ02,494.927799464,OUT010
NCY06,2062.61156205,OUT049
FDY56,3767.06899906,OUT035
FDL02,1646.46264143,OUT035
NCI06,2932.80827013,OUT035
FDQ14,2463.1211185,OUT045
FDQ12,3798.93680944,OUT017
FDP36,784.464693849,OUT046
FDK21,5854.6407462,OUT027
FDO40,2510.30141646,OUT045
NCK54,275.750518364,OUT019
FDY09,2826.96213719,OUT018
NCW30,4120.25524688,OUT049
NCC55,1009.29936004,OUT027
FDE58,1876.07155155,OUT018
FDR39,3051.72360147,OUT013
FDU28,3073.53316953,OUT049
FDH08,3801.44908902,OUT017
FDG35,2833.28363573,OUT045
FDG22,624.984590865,OUT049
FDC34,2575.3824003,OUT035
FDP15,3810.59365899,OUT018
FDK34,573.457235118,OUT010
FDU45,1917.08917896,OUT035
FDQ04,1018.96963025,OUT027
FDX22,3360.81313326,OUT018
FDB45,1645.85771312,OUT017
NCH43,5854.6407462,OUT027
DRE60,3665.37760101,OUT046
FDD17,5854.6407462,OUT027
NCM54,2015.88096063,OUT017
NCH55,2049.73923515,OUT013
NCT06,2603.68879997,OUT017
FDA48,5854.6407462,OUT027
FDY58,5854.6407462,OUT027
FDO25,3610.49518781,OUT045
FDN50,1500.06029189,OUT045
FDH35,2606.51048623,OUT035
FDK09,3734.36770882,OUT045
FDO16,1425.1333386,OUT013
FDW11,1052.15928899,OUT045
FDU47,3022.69343965,OUT027
NCQ42,278.546621279,OUT010
FDK55,2649.24380448,OUT027
FDN08,1929.67234837,OUT049
FDT57,3920.37298289,OUT045
FDJ12,3343.05658684,OUT018
DRL59,788.38921783,OUT017
NCN53,632.703617956,OUT046
FDO51,130.921054494,OUT010
FDK56,3118.35547851,OUT017
FDY12,816.342439404,OUT035
FDU15,595.003823261,OUT035
FDQ19,3988.8558032,OUT046
DRF15,2527.18062701,OUT045
DRE25,234.498869051,OUT019
FDK57,1911.67867468,OUT018
FDD33,572.274568138,OUT010
FDR34,5854.6407462,OUT027
FDU04,2035.64581552,OUT045
FDE35,131.881776428,OUT019
NCD31,2663.89732238,OUT035
FDJ56,1620.38674209,OUT035
NCU53,2547.86053451,OUT046
FDD39,3626.64727849,OUT035
NCU17,248.726329603,OUT019
FDJ20,2029.93175422,OUT046
NCW41,2511.62410584,OUT018
FDL52,607.711446024,OUT035
FDS39,2099.90623716,OUT035
DRJ47,2828.34024435,OUT045
FDP13,130.921054494,OUT010
DRK39,185.038359443,OUT010
FDF28,276.039209885,OUT010
FDB09,2001.25854029,OUT045
FDM51,1572.79070031,OUT046
DRM49,730.117354969,OUT018
DRF23,2831.27612447,OUT013
DRH01,2862.52801762,OUT035
FDH12,2880.87458819,OUT027
FDA28,280.783452175,OUT019
FDW37,1379.54539102,OUT018
FDF02,1647.90041421,OUT046
DRL37,662.043288329,OUT046
NCF43,2103.17975486,OUT046
FDH08,573.15169228,OUT010
FDR34,574.445079587,OUT019
NCK19,3115.5669368,OUT049
NCD55,619.357703964,OUT018
FDT27,3750.02868572,OUT049
FDQ57,2463.70044058,OUT045
FDA47,2598.48977866,OUT035
DRG15,1415.44401886,OUT027
FDE05,2392.23854361,OUT018
FDN46,1632.51254372,OUT046
FDX27,2761.88986758,OUT027
FDT51,1726.15337523,OUT045
FDU33,738.586339933,OUT013
FDJ16,1311.90528519,OUT027
FDD20,279.381219088,OUT019
FDT36,625.042538219,OUT049
DRF15,4039.2513461,OUT027
FDN52,203.250391003,OUT010
FDC22,5714.56189385,OUT027
FDX15,2590.31731311,OUT045
FDT13,3088.2028105,OUT013
FDU04,2033.9203718,OUT017
FDU31,574.139536749,OUT019
FDW59,2478.74888455,OUT027
NCO29,2587.26836191,OUT046
FDL15,2522.84225918,OUT035
FDI41,2490.42903407,OUT049
FDQ48,1549.76305796,OUT049
DRI39,1028.98275346,OUT013
FDI08,4048.36667163,OUT013
FDC21,1704.49774606,OUT049
FDF58,998.086218278,OUT035
FDS08,427.495272311,OUT010
FDE47,2011.44572439,OUT045
NCP18,364.612269023,OUT019
NCR41,1539.16271156,OUT013
FDA27,4054.78514534,OUT013
FDA43,3099.4924748,OUT035
FDA49,1369.76734041,OUT045
NCE55,2826.93292206,OUT018
DRM49,1085.19018275,OUT027
FDF22,5854.6407462,OUT027
FDQ15,1297.01061903,OUT018
NCS54,2901.16076788,OUT017
NCY05,697.042214541,OUT013
FDR45,3994.37860095,OUT046
FDK57,2028.23899107,OUT049
FDF41,573.333690229,OUT010
FDV21,2044.04001018,OUT046
FDD51,774.605713323,OUT046
FDF33,1662.69927499,OUT046
FDA38,3882.53890375,OUT046
FDR56,3084.46087998,OUT045
NCN41,1999.00745201,OUT017
FDC60,2593.15028414,OUT027
FDB47,3572.54441177,OUT045
DRH01,2835.54409211,OUT013
FDW08,1648.19434177,OUT046
FDF38,1017.54467477,OUT027
FDY32,2543.63018666,OUT017
FDG34,1651.94897779,OUT049
FDG47,572.933246566,OUT019
NCF18,3032.83996837,OUT035
FDL39,451.148195144,OUT019
NCH55,2024.41638476,OUT035
DRJ35,979.575607534,OUT049
FDS44,3892.02519958,OUT035
DRE01,3597.97601703,OUT018
FDY39,3110.45400636,OUT013
FDY32,2473.70417728,OUT018
FDR33,2915.84988372,OUT027
NCP50,1294.48669576,OUT049
FDZ47,1527.21832624,OUT018
FDU57,2441.03833363,OUT049
FDY44,3089.00446131,OUT013
DRH59,1150.24528024,OUT018
FDB03,5854.6407462,OUT027
FDY46,3047.9639061,OUT045
FDM39,2882.90052126,OUT045
FDY36,1156.26628548,OUT035
NCM55,3107.99941433,OUT035
FDJ50,130.921054494,OUT010
DRL60,2417.72474871,OUT013
NCJ54,3838.21668766,OUT049
FDX59,589.537258842,OUT017
FDI07,3144.61049652,OUT013
DRF51,130.921054494,OUT010
FDM14,1660.18489158,OUT017
FDP21,3084.85301825,OUT045
FDE40,1050.32067306,OUT035
FDE05,2488.25925267,OUT035
FDM13,3019.44847627,OUT027
FDC34,4151.10514727,OUT027
NCI55,2006.95680136,OUT018
NCE43,2680.6572522,OUT018
FDW58,1626.54943942,OUT018
FDG60,3882.02944607,OUT045
FDV31,2847.63389396,OUT017
FDR47,3042.82985968,OUT013
FDM60,130.921054494,OUT019
NCF06,3888.90983273,OUT018
NCN26,2941.26184159,OUT027
FDQ59,1357.31232695,OUT049
FDF09,630.409734289,OUT046
NCS06,4127.36769841,OUT017
FDT44,1950.58546304,OUT046
FDI19,4000.7556345,OUT017
FDT22,936.666873823,OUT017
NCF54,4273.25881525,OUT027
DRG25,3094.99260052,OUT045
FDB59,3015.09683477,OUT017
FDQ37,3017.2798998,OUT017
FDP56,760.487779004,OUT035
FDW44,2898.18283822,OUT035
FDJ26,574.846371394,OUT010
FDU43,3647.16976046,OUT018
FDW33,1648.89553056,OUT045
NCX53,3117.41368157,OUT027
FDN56,363.988246955,OUT010
DRF15,2492.58502484,OUT049
FDO33,1897.13171472,OUT017
FDZ39,240.299598972,OUT010
NCJ19,875.845818565,OUT017
