Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1576.0,OUT018
DRC01,-1052.0,OUT010
FDB15,5589.0,OUT027
NCA17,3843.0,OUT027
FDF10,2397.0,OUT046
FDR26,4297.0,OUT027
FDI02,1938.0,OUT049
NCM54,106.0,OUT010
FDF14,2454.0,OUT013
FDJ33,50.0,OUT010
FDM20,4034.0,OUT035
FDC03,4597.0,OUT027
NCX05,1827.0,OUT046
NCM41,2925.0,OUT027
NCU29,418.0,OUT010
FDQ59,1514.0,OUT017
FDH46,-230.0,OUT010
FDH09,886.0,OUT013
NCD06,672.0,OUT045
FDC15,2590.0,OUT035
DRD37,2217.0,OUT027
FDT28,3835.0,OUT027
FDR28,4107.0,OUT027
FDT38,1504.0,OUT017
FDV34,2735.0,OUT027
FDY52,1188.0,OUT035
FDB34,1434.0,OUT013
DRL23,1412.0,OUT018
DRB24,2452.0,OUT046
FDJ50,901.0,OUT046
FDQ49,2650.0,OUT035
FDP20,2144.0,OUT035
FDV19,4031.0,OUT027
NCR54,3012.0,OUT045
FDO09,2234.0,OUT010
FDS57,2000.0,OUT018
FDN10,1996.0,OUT049
FDV23,2108.0,OUT049
FDY28,3541.0,OUT049
DRG51,2612.0,OUT013
FDD45,-395.0,OUT019
NCL18,4461.0,OUT027
NCM29,2102.0,OUT013
FDF17,4569.0,OUT027
FDE22,2670.0,OUT017
FDQ22,752.0,OUT017
FDS01,2898.0,OUT013
FDW35,2179.0,OUT027
FDJ33,2019.0,OUT046
NCF54,2840.0,OUT035
FDE09,1814.0,OUT013
NCE06,2454.0,OUT045
DRH49,1417.0,OUT049
FDY43,2646.0,OUT045
NCT05,4103.0,OUT017
FDZ34,2982.0,OUT045
FDL38,1566.0,OUT017
FDZ31,3162.0,OUT017
FDR14,1036.0,OUT035
NCN54,1363.0,OUT049
NCC42,3659.0,OUT027
FDK08,1741.0,OUT017
FDP59,1774.0,OUT013
FDV22,2694.0,OUT035
FDD33,3850.0,OUT035
DRE60,5009.0,OUT027
FDK52,3593.0,OUT046
FDA02,2478.0,OUT017
FDM56,1861.0,OUT049
FDE57,2410.0,OUT035
FDM32,1394.0,OUT045
NCQ30,3377.0,OUT027
FDQ27,3193.0,OUT027
FDT60,3447.0,OUT027
FDU43,3948.0,OUT049
NCO55,1816.0,OUT035
FDG02,2966.0,OUT045
FDJ28,3074.0,OUT013
FDP40,1772.0,OUT045
FDJ38,3006.0,OUT045
NCC54,3875.0,OUT017
NCZ41,1994.0,OUT046
FDK38,431.0,OUT019
FDU52,2510.0,OUT013
FDC40,1289.0,OUT046
NCR30,1285.0,OUT017
NCN18,1881.0,OUT017
FDB50,1396.0,OUT035
FDG04,3030.0,OUT013
FDR26,2962.0,OUT035
NCT17,2686.0,OUT018
FDX35,5081.0,OUT027
FDS12,2007.0,OUT046
NCZ29,3439.0,OUT027
FDB38,736.0,OUT010
FDP12,722.0,OUT013
FDP22,909.0,OUT046
FDS26,3832.0,OUT018
FDR52,3075.0,OUT046
DRJ13,2546.0,OUT046
FDU48,3543.0,OUT027
FDE29,1120.0,OUT035
NCT29,2021.0,OUT049
DRK37,2725.0,OUT018
FDK55,1427.0,OUT046
FDR07,1543.0,OUT046
FDO21,5061.0,OUT027
FDK46,4224.0,OUT049
FDB12,1650.0,OUT045
FDT31,4459.0,OUT027
FDJ33,1952.0,OUT045
FDC26,3205.0,OUT027
NCQ02,2904.0,OUT045
FDP08,1172.0,OUT010
FDB11,5027.0,OUT027
FDV55,2374.0,OUT013
FDW20,2068.0,OUT049
NCJ18,-43.0,OUT019
FDC41,934.0,OUT018
FDE14,3143.0,OUT027
FDG35,2894.0,OUT013
FDF45,1150.0,OUT035
FDS19,2767.0,OUT027
FDS58,709.0,OUT019
FDA26,3626.0,OUT017
FDM32,1551.0,OUT049
FDL45,2025.0,OUT046
FDZ55,2656.0,OUT049
FDY37,2411.0,OUT049
FDO46,3085.0,OUT046
FDQ60,1945.0,OUT046
FDA19,1810.0,OUT018
FDL15,2455.0,OUT046
FDM10,3092.0,OUT018
NCL05,813.0,OUT017
DRK49,-1200.0,OUT010
NCE18,5419.0,OUT027
FDG40,694.0,OUT049
DRI59,3444.0,OUT045
FDK28,4182.0,OUT035
NCD06,-1167.0,OUT019
FDO11,2101.0,OUT019
FDK27,1925.0,OUT046
FDT43,2299.0,OUT027
FDD38,1422.0,OUT018
FDA16,3602.0,OUT049
FDL14,3951.0,OUT027
NCM17,807.0,OUT049
FDD20,1942.0,OUT045
FDA40,1402.0,OUT045
FDL43,1204.0,OUT045
FDV15,1562.0,OUT045
FDE52,1513.0,OUT046
NCL17,338.0,OUT010
NCJ31,3650.0,OUT045
FDR60,1196.0,OUT045
NCA18,1968.0,OUT035
FDS21,2543.0,OUT027
FDW09,1466.0,OUT035
FDL26,2602.0,OUT035
FDS47,1156.0,OUT018
FDC39,3275.0,OUT046
FDT51,1976.0,OUT035
FDK40,4326.0,OUT035
NCG19,3609.0,OUT045
FDZ07,1065.0,OUT046
FDF08,2937.0,OUT027
FDO04,974.0,OUT013
FDK41,1052.0,OUT018
FDP15,4146.0,OUT049
NCD43,1386.0,OUT018
NCP18,2386.0,OUT013
FDZ51,1555.0,OUT046
DRH13,1875.0,OUT035
FDF38,666.0,OUT045
NCI43,736.0,OUT045
FDM38,2397.0,OUT027
FDS03,1090.0,OUT013
DRJ47,2805.0,OUT017
FDT50,-318.0,OUT010
FDV02,2745.0,OUT046
NCG18,1753.0,OUT017
FDW52,2669.0,OUT046
FDS40,770.0,OUT035
FDN31,3125.0,OUT017
FDA37,1944.0,OUT045
FDA15,3953.0,OUT046
FDL39,2911.0,OUT046
FDJ53,1878.0,OUT045
FDX22,3414.0,OUT013
NCZ42,3688.0,OUT045
FDD56,4281.0,OUT027
FDD40,3220.0,OUT017
FDS50,3530.0,OUT013
NCN14,2930.0,OUT013
FDT15,2986.0,OUT013
NCS18,3175.0,OUT027
NCO26,-112.0,OUT010
FDF58,752.0,OUT018
NCB19,1398.0,OUT013
FDH26,2398.0,OUT017
DRB24,3889.0,OUT027
FDA49,1114.0,OUT018
FDB32,1478.0,OUT045
FDI36,3264.0,OUT017
NCA17,472.0,OUT010
FDH22,2026.0,OUT013
NCM26,2146.0,OUT018
FDT15,4405.0,OUT027
FDB16,1138.0,OUT018
NCP54,3415.0,OUT027
FDJ36,1710.0,OUT013
FDO28,1854.0,OUT045
FDU09,974.0,OUT013
FDF29,2212.0,OUT017
FDY08,2290.0,OUT013
DRJ59,352.0,OUT018
FDT23,2785.0,OUT027
FDU15,426.0,OUT018
FDT47,1654.0,OUT013
FDI53,679.0,OUT019
FDR59,3898.0,OUT018
FDD53,834.0,OUT035
FDY51,3577.0,OUT017
FDT04,756.0,OUT049
FDU51,2950.0,OUT049
FDG14,2606.0,OUT035
NCU06,3545.0,OUT045
DRG25,2947.0,OUT046
DRH49,1501.0,OUT035
FDN15,2374.0,OUT035
FDL43,970.0,OUT018
NCT18,2963.0,OUT049
NCB31,4106.0,OUT013
FDK57,2062.0,OUT035
FDY04,743.0,OUT019
NCP54,1930.0,OUT046
FDF41,3870.0,OUT013
FDM01,1622.0,OUT045
FDW03,1656.0,OUT045
FDF28,1940.0,OUT045
FDY37,2416.0,OUT017
FDQ03,3896.0,OUT017
FDP51,3415.0,OUT027
FDJ40,1932.0,OUT017
FDC32,1599.0,OUT049
DRI49,2741.0,OUT027
NCW54,997.0,OUT017
FDF09,755.0,OUT017
FDP45,3724.0,OUT018
DRJ23,2684.0,OUT018
FDS59,1927.0,OUT017
FDY08,2229.0,OUT046
FDX16,2466.0,OUT049
FDY16,2702.0,OUT018
FDK32,2626.0,OUT035
FDQ22,718.0,OUT013
NCC31,2184.0,OUT018
FDG58,2595.0,OUT049
DRF48,3044.0,OUT013
DRH36,1297.0,OUT049
NCR30,1344.0,OUT035
FDB03,1925.0,OUT019
FDZ28,3521.0,OUT027
FDR35,3259.0,OUT017
DRD15,5109.0,OUT027
FDJ33,117.0,OUT019
FDA56,32.0,OUT010
FDP56,805.0,OUT046
NCT30,765.0,OUT046
FDK15,1703.0,OUT017
FDH44,2118.0,OUT018
FDV01,2542.0,OUT013
DRG03,2511.0,OUT017
FDG50,2913.0,OUT027
FDR16,1522.0,OUT010
FDZ60,1719.0,OUT046
DRG03,2368.0,OUT045
FDS56,3930.0,OUT018
FDU33,710.0,OUT045
DRD27,1749.0,OUT035
FDW22,3581.0,OUT046
DRA24,2552.0,OUT045
FDF38,820.0,OUT049
FDX48,2534.0,OUT013
FDS58,2338.0,OUT018
FDC32,1489.0,OUT046
NCQ29,4020.0,OUT045
DRK39,1086.0,OUT018
NCS38,1915.0,OUT017
DRO47,1812.0,OUT013
DRG27,2149.0,OUT027
FDC57,4531.0,OUT027
FDS55,2335.0,OUT046
NCJ06,1612.0,OUT018
FDO01,229.0,OUT019
NCM55,2845.0,OUT045
FDC52,2590.0,OUT049
FDQ15,1262.0,OUT045
NCT30,2213.0,OUT027
NCR42,1993.0,OUT027
FDD28,1106.0,OUT035
FDQ34,1761.0,OUT049
FDZ12,3731.0,OUT027
DRE13,-513.0,OUT019
NCN07,205.0,OUT019
FDM28,3010.0,OUT035
FDI10,2867.0,OUT017
FDQ25,2790.0,OUT013
FDA38,1904.0,OUT010
DRI13,3525.0,OUT049
FDY20,2953.0,OUT027
NCZ53,3089.0,OUT035
NCM31,2302.0,OUT013
DRB01,3083.0,OUT017
DRF37,4138.0,OUT046
NCF42,2855.0,OUT049
FDF16,2082.0,OUT018
FDB41,866.0,OUT013
FDR34,3678.0,OUT013
FDR15,2242.0,OUT018
NCV42,-123.0,OUT019
FDW51,3530.0,OUT035
FDU36,1679.0,OUT017
FDX60,1420.0,OUT049
FDY03,1990.0,OUT035
FDW55,3918.0,OUT045
FDT01,1462.0,OUT010
FDG58,2542.0,OUT013
FDK21,4048.0,OUT017
NCS41,993.0,OUT019
FDS10,2830.0,OUT045
NCT53,2605.0,OUT046
FDJ28,2760.0,OUT018
FDX44,1354.0,OUT045
FDT20,378.0,OUT018
FDO44,1876.0,OUT017
NCX17,3777.0,OUT049
FDY01,1991.0,OUT017
FDJ12,4819.0,OUT027
DRK35,322.0,OUT018
FDD47,783.0,OUT019
NCM53,1824.0,OUT035
FDO45,1498.0,OUT013
NCM42,-174.0,OUT010
FDE04,2909.0,OUT046
NCI30,5335.0,OUT027
FDZ19,2798.0,OUT013
FDW57,2898.0,OUT013
FDA25,1730.0,OUT013
FDT22,961.0,OUT046
FDP51,1978.0,OUT013
FDD48,3325.0,OUT027
FDY39,3088.0,OUT035
FDO48,1648.0,OUT010
FDD23,4449.0,OUT027
DRN35,2069.0,OUT027
FDT01,3550.0,OUT035
FDC20,-992.0,OUT010
DRJ35,1169.0,OUT035
FDB32,1517.0,OUT046
FDL24,2805.0,OUT046
NCV42,1921.0,OUT035
FDZ46,1757.0,OUT046
FDC15,2486.0,OUT013
FDD08,-1249.0,OUT019
FDY50,1533.0,OUT049
FDD36,1954.0,OUT013
FDG57,2269.0,OUT027
FDL21,466.0,OUT018
FDN16,3139.0,OUT027
FDJ09,2253.0,OUT027
FDS01,952.0,OUT010
FDV33,4260.0,OUT017
DRE12,1929.0,OUT017
FDR07,1594.0,OUT013
FDP48,1040.0,OUT010
NCB55,1044.0,OUT035
FDQ08,1066.0,OUT013
FDR34,3842.0,OUT035
FDO33,1801.0,OUT046
FDP13,604.0,OUT045
FDX12,3996.0,OUT049
NCT06,2731.0,OUT049
FDR16,1479.0,OUT019
FDE36,2671.0,OUT046
FDZ36,3078.0,OUT049
FDV13,1410.0,OUT045
NCZ17,736.0,OUT035
FDU56,2878.0,OUT045
FDM09,2886.0,OUT035
FDV02,2836.0,OUT017
FDS34,1576.0,OUT018
FDA11,1644.0,OUT049
FDP09,3454.0,OUT017
FDB29,3341.0,OUT027
FDT19,2870.0,OUT017
DRH15,823.0,OUT017
FDY38,3721.0,OUT046
FDF14,3887.0,OUT027
FDN48,-418.0,OUT010
FDQ12,3682.0,OUT013
NCJ43,2662.0,OUT045
FDE17,589.0,OUT019
FDB05,4062.0,OUT035
FDH10,2986.0,OUT045
NCR06,779.0,OUT017
FDU32,1690.0,OUT018
FDD56,2887.0,OUT049
FDO36,2598.0,OUT018
FDH16,-432.0,OUT010
FDX10,364.0,OUT018
FDZ37,1593.0,OUT017
FDU31,1578.0,OUT010
DRC49,2345.0,OUT049
FDL15,2360.0,OUT045
FDN32,1027.0,OUT019
DRH59,2657.0,OUT027
NCU29,2427.0,OUT049
FDR37,1021.0,OUT019
FDS14,2228.0,OUT018
FDU02,5037.0,OUT027
FDJ08,3184.0,OUT035
NCZ06,3897.0,OUT045
FDO31,1470.0,OUT049
FDH31,1442.0,OUT018
FDS58,2700.0,OUT017
NCA53,2263.0,OUT027
FDF50,3131.0,OUT046
NCW42,3595.0,OUT049
NCQ17,2374.0,OUT045
FDK51,3906.0,OUT018
NCW41,590.0,OUT010
NCR29,983.0,OUT017
FDB08,675.0,OUT019
FDA40,2889.0,OUT027
FDL14,2274.0,OUT018
FDB47,3281.0,OUT046
FDO03,3804.0,OUT035
DRK13,1187.0,OUT019
FDX13,2012.0,OUT010
FDF52,2903.0,OUT046
FDT11,3066.0,OUT013
FDB08,2594.0,OUT013
FDQ28,2244.0,OUT018
FDD29,3928.0,OUT045
NCQ29,5547.0,OUT027
NCO02,1082.0,OUT013
FDR56,1214.0,OUT010
NCM54,2083.0,OUT049
FDP51,2050.0,OUT035
FDT38,1418.0,OUT013
FDZ20,3726.0,OUT018
FDJ53,1962.0,OUT013
FDX13,4041.0,OUT049
FDP58,3618.0,OUT035
NCK31,-1053.0,OUT019
FDA35,1742.0,OUT018
FDV37,2904.0,OUT018
NCO07,4817.0,OUT027
FDA20,2906.0,OUT045
FDZ59,2844.0,OUT035
NCY17,829.0,OUT017
FDQ28,2624.0,OUT035
FDV35,2546.0,OUT017
FDQ36,686.0,OUT013
FDD34,2330.0,OUT018
FDK51,4130.0,OUT045
FDV31,2926.0,OUT035
FDR04,1706.0,OUT035
FDR14,991.0,OUT049
DRC36,888.0,OUT010
FDE39,47.0,OUT019
FDP57,1794.0,OUT049
FDE57,2263.0,OUT046
NCN18,1776.0,OUT046
NCQ05,2109.0,OUT018
FDW47,2062.0,OUT035
FDV46,2362.0,OUT035
NCP29,922.0,OUT045
FDE09,1506.0,OUT018
NCU06,5053.0,OUT027
FDT19,854.0,OUT010
DRF15,2517.0,OUT017
DRI51,2736.0,OUT013
NCX54,1686.0,OUT013
DRE01,3804.0,OUT013
NCB07,2994.0,OUT045
FDU50,2028.0,OUT035
FDG40,730.0,OUT035
FDW10,2516.0,OUT018
FDX51,3162.0,OUT013
NCP17,974.0,OUT045
FDP21,3164.0,OUT035
FDL04,1612.0,OUT045
FDV23,2002.0,OUT013
FDF24,1369.0,OUT046
FDH56,3319.0,OUT027
FDB51,1127.0,OUT049
FDI58,3037.0,OUT027
FDR20,886.0,OUT013
FDC51,1752.0,OUT018
FDB16,2861.0,OUT027
FDE40,1141.0,OUT049
NCM17,846.0,OUT035
FDU56,3094.0,OUT035
FDS32,413.0,OUT019
FDX02,3655.0,OUT049
FDT39,3937.0,OUT027
FDE35,1098.0,OUT017
NCI42,1421.0,OUT019
DRL23,1694.0,OUT046
FDA10,1945.0,OUT046
FDA11,1582.0,OUT013
NCM06,2429.0,OUT046
NCT05,4190.0,OUT035
NCQ02,1044.0,OUT010
NCY06,2147.0,OUT049
FDY56,3730.0,OUT035
FDL02,1856.0,OUT035
NCI06,2942.0,OUT035
FDQ14,2318.0,OUT045
FDQ12,3709.0,OUT017
FDP36,899.0,OUT046
FDK21,5425.0,OUT027
FDO40,2294.0,OUT045
NCK54,-67.0,OUT019
FDY09,2538.0,OUT018
NCW30,4201.0,OUT049
NCC55,2055.0,OUT027
FDE58,1636.0,OUT018
FDR39,2962.0,OUT013
FDU28,3105.0,OUT049
FDH08,3708.0,OUT017
FDG35,2790.0,OUT045
FDG22,752.0,OUT049
FDC34,2652.0,OUT035
FDP15,3754.0,OUT018
FDK34,1888.0,OUT010
FDU45,2042.0,OUT035
FDQ04,2127.0,OUT027
FDX22,3086.0,OUT018
FDB45,1778.0,OUT017
NCH43,4853.0,OUT027
DRE60,3504.0,OUT046
FDD17,5195.0,OUT027
NCM54,2111.0,OUT017
NCH55,2054.0,OUT013
NCT06,2709.0,OUT017
FDA48,4951.0,OUT027
FDY58,5063.0,OUT027
FDO25,3258.0,OUT045
FDN50,1522.0,OUT045
FDH35,2774.0,OUT035
FDK09,3514.0,OUT045
FDO16,1382.0,OUT013
FDW11,982.0,OUT045
FDU47,3733.0,OUT027
NCQ42,126.0,OUT010
FDK55,2907.0,OUT027
FDN08,2010.0,OUT049
FDT57,3694.0,OUT045
FDJ12,3052.0,OUT018
DRL59,961.0,OUT017
NCN53,573.0,OUT046
FDO51,-1114.0,OUT010
FDK56,3087.0,OUT017
FDY12,1042.0,OUT035
FDU15,824.0,OUT035
FDQ19,3893.0,OUT046
DRF15,2376.0,OUT045
DRE25,-429.0,OUT019
FDK57,1640.0,OUT018
FDD33,1758.0,OUT010
FDR34,5121.0,OUT027
FDU04,1904.0,OUT045
FDE35,-831.0,OUT019
NCD31,2711.0,OUT035
FDJ56,1724.0,OUT035
NCU53,2598.0,OUT046
FDD39,3540.0,OUT035
NCU17,-255.0,OUT019
FDJ20,2001.0,OUT046
NCW41,2207.0,OUT018
FDL52,836.0,OUT035
FDS39,2404.0,OUT035
DRJ47,2674.0,OUT045
FDP13,-1230.0,OUT010
DRK39,-560.0,OUT010
FDF28,148.0,OUT010
FDB09,1934.0,OUT045
FDM51,1667.0,OUT046
DRM49,496.0,OUT018
DRF23,2808.0,OUT013
DRH01,2857.0,OUT035
FDH12,3169.0,OUT027
FDA28,155.0,OUT019
FDW37,1184.0,OUT018
FDF02,1659.0,OUT046
DRL37,723.0,OUT046
NCF43,2249.0,OUT046
FDH08,1700.0,OUT010
FDR34,1789.0,OUT019
NCK19,3155.0,OUT049
NCD55,417.0,OUT018
FDT27,3830.0,OUT049
FDQ57,2298.0,OUT045
FDA47,2760.0,OUT035
DRG15,2489.0,OUT027
FDE05,2098.0,OUT018
FDN46,1651.0,OUT046
FDX27,2991.0,OUT027
FDT51,1754.0,OUT045
FDU33,806.0,OUT013
FDJ16,2429.0,OUT027
FDD20,115.0,OUT019
FDT36,685.0,OUT049
DRF15,3873.0,OUT027
FDN52,-476.0,OUT010
FDC22,4513.0,OUT027
FDX15,2470.0,OUT045
FDT13,3018.0,OUT013
FDU04,2072.0,OUT017
FDU31,1575.0,OUT019
FDW59,2857.0,OUT027
NCO29,2601.0,OUT046
FDL15,2566.0,OUT035
FDI41,2466.0,OUT049
FDQ48,1750.0,OUT049
DRI39,928.0,OUT013
FDI08,4042.0,OUT013
FDC21,1912.0,OUT049
FDF58,1186.0,OUT035
FDS08,904.0,OUT010
FDE47,1908.0,OUT045
NCP18,517.0,OUT019
NCR41,1586.0,OUT013
FDA27,4102.0,OUT013
FDA43,3210.0,OUT035
FDA49,1330.0,OUT045
NCE55,2509.0,OUT018
DRM49,2245.0,OUT027
FDF22,4841.0,OUT027
FDQ15,1060.0,OUT018
NCS54,2861.0,OUT017
NCY05,630.0,OUT013
FDR45,3799.0,OUT046
FDK57,2055.0,OUT049
FDF41,1968.0,OUT010
FDV21,1987.0,OUT046
FDD51,763.0,OUT046
FDF33,1779.0,OUT046
FDA38,3771.0,OUT046
FDR56,3066.0,OUT045
NCN41,2017.0,OUT017
FDC60,2905.0,OUT027
FDB47,3218.0,OUT045
DRH01,2792.0,OUT013
FDW08,1683.0,OUT046
FDF38,2175.0,OUT027
FDY32,2670.0,OUT017
FDG34,1918.0,OUT049
FDG47,2215.0,OUT019
NCF18,3111.0,OUT035
FDL39,1015.0,OUT019
NCH55,2136.0,OUT035
DRJ35,1097.0,OUT049
FDS44,3942.0,OUT035
DRE01,3482.0,OUT018
FDY39,3006.0,OUT013
FDY32,2272.0,OUT018
FDR33,3245.0,OUT027
NCP50,1407.0,OUT049
FDZ47,1366.0,OUT018
FDU57,2558.0,OUT049
FDY44,3170.0,OUT013
DRH59,916.0,OUT018
FDB03,5265.0,OUT027
FDY46,2902.0,OUT045
FDM39,2742.0,OUT045
FDY36,1370.0,OUT035
NCM55,3034.0,OUT035
FDJ50,-1024.0,OUT010
DRL60,2424.0,OUT013
NCJ54,3751.0,OUT049
FDX59,684.0,OUT017
FDI07,3242.0,OUT013
DRF51,-1304.0,OUT010
FDM14,1880.0,OUT017
FDP21,2956.0,OUT045
FDE40,1218.0,OUT035
FDE05,2540.0,OUT035
FDM13,3577.0,OUT027
FDC34,3967.0,OUT027
NCI55,1674.0,OUT018
NCE43,2357.0,OUT018
FDW58,1462.0,OUT018
FDG60,3638.0,OUT045
FDV31,2896.0,OUT017
FDR47,3114.0,OUT013
FDM60,-1143.0,OUT019
NCF06,3776.0,OUT018
NCN26,3319.0,OUT027
FDQ59,1551.0,OUT049
FDF09,635.0,OUT046
NCS06,4259.0,OUT017
FDT44,1887.0,OUT046
FDI19,3967.0,OUT017
FDT22,1075.0,OUT017
NCF54,4139.0,OUT027
DRG25,2876.0,OUT045
FDB59,3245.0,OUT017
FDQ37,3174.0,OUT017
FDP56,946.0,OUT035
FDW44,2918.0,OUT035
FDJ26,1524.0,OUT010
FDU43,3520.0,OUT018
FDW33,1610.0,OUT045
NCX53,3731.0,OUT027
FDN56,432.0,OUT010
DRF15,2521.0,OUT049
FDO33,1935.0,OUT017
FDZ39,-186.0,OUT010
NCJ19,983.0,OUT017
FDU01,3130.0,OUT035
FDT12,3736.0,OUT035
NCM18,700.0,OUT018
FDP19,2153.0,OUT017
NCR42,651.0,OUT049
FDN10,1911.0,OUT046
FDG44,1015.0,OUT017
FDQ10,2731.0,OUT046
DRH13,1791.0,OUT049
FDT52,3946.0,OUT013
FDM56,1710.0,OUT045
NCO43,-290.0,OUT010
NCV29,2940.0,OUT035
NCF06,4118.0,OUT013
FDO50,1634.0,OUT035
FDT59,3678.0,OUT013
FDX40,2077.0,OUT027
FDE50,3108.0,OUT017
FDX51,3270.0,OUT017
NCD30,1296.0,OUT018
FDK15,1642.0,OUT013
FDL12,962.0,OUT045
FDK46,4203.0,OUT017
DRH49,-588.0,OUT010
FDQ57,2365.0,OUT046
FDY59,1625.0,OUT017
FDO09,3882.0,OUT018
NCG30,2122.0,OUT035
FDM09,2811.0,OUT017
NCN17,3073.0,OUT027
NCS42,1458.0,OUT013
FDD02,21.0,OUT019
FDE34,2926.0,OUT013
FDU38,2974.0,OUT045
FDB33,2513.0,OUT046
NCJ29,1489.0,OUT017
FDZ27,972.0,OUT035
FDI40,1670.0,OUT013
FDG22,726.0,OUT013
FDT51,1928.0,OUT017
FDF20,2868.0,OUT018
FDV50,2098.0,OUT035
FDT02,747.0,OUT049
DRC49,2387.0,OUT017
FDF26,2568.0,OUT049
FDV52,2076.0,OUT035
FDX59,709.0,OUT049
FDV25,3662.0,OUT035
FDW23,2107.0,OUT027
FDE53,1456.0,OUT018
FDA19,2189.0,OUT017
FDH22,2003.0,OUT046
NCO41,1594.0,OUT013
FDX12,3980.0,OUT017
FDF17,3158.0,OUT013
FDS11,3488.0,OUT045
FDR51,2566.0,OUT035
FDT49,-230.0,OUT010
FDC56,1946.0,OUT013
FDR13,3369.0,OUT027
FDQ60,2100.0,OUT035
FDN38,4058.0,OUT049
NCL29,2506.0,OUT013
FDO13,4063.0,OUT027
FDE26,2002.0,OUT018
FDA31,808.0,OUT010
FDX14,1366.0,OUT035
FDA34,2712.0,OUT045
FDF26,2518.0,OUT013
FDE38,2582.0,OUT045
DRI11,1806.0,OUT046
FDQ60,3385.0,OUT027
FDL21,2179.0,OUT027
DRC12,4493.0,OUT027
FDC47,3583.0,OUT046
FDE57,2176.0,OUT045
FDT14,1880.0,OUT045
NCZ53,2984.0,OUT046
FDE28,3392.0,OUT018
FDR19,2454.0,OUT035
NCF54,833.0,OUT019
FDZ08,1363.0,OUT046
NCJ05,2154.0,OUT018
FDF59,2033.0,OUT046
NCO05,1734.0,OUT035
FDW24,546.0,OUT018
NCX42,2342.0,OUT018
NCA53,938.0,OUT035
FDI45,923.0,OUT019
FDG46,1855.0,OUT046
FDM20,1952.0,OUT010
FDW11,-896.0,OUT010
FDX08,2990.0,OUT035
NCK17,814.0,OUT035
FDK32,2186.0,OUT018
NCA42,2676.0,OUT035
DRI01,2861.0,OUT035
NCL55,4087.0,OUT049
DRE25,1224.0,OUT018
FDD14,2981.0,OUT017
FDB10,3727.0,OUT046
DRN11,2417.0,OUT035
FDP38,570.0,OUT018
NCA30,3055.0,OUT017
FDT15,3071.0,OUT017
NCP55,662.0,OUT018
FDF12,2508.0,OUT035
FDM21,3762.0,OUT018
FDX56,3446.0,OUT035
FDF10,2454.0,OUT017
FDT32,2974.0,OUT045
FDM51,1408.0,OUT018
NCR50,2165.0,OUT018
FDI19,3942.0,OUT049
FDX21,1824.0,OUT017
FDR31,2498.0,OUT035
FDY02,4190.0,OUT013
NCA29,2622.0,OUT045
NCX17,3625.0,OUT046
FDM12,2984.0,OUT045
FDI53,4039.0,OUT027
NCU30,2695.0,OUT049
FDC56,3381.0,OUT027
FDK27,1702.0,OUT018
NCK18,2739.0,OUT017
FDB52,2179.0,OUT019
DRG25,4441.0,OUT027
FDZ13,994.0,OUT049
FDB57,1697.0,OUT019
FDR40,1401.0,OUT046
NCO14,-1167.0,OUT019
NCN19,2942.0,OUT045
FDQ28,619.0,OUT019
FDO13,2340.0,OUT018
FDK48,1306.0,OUT013
FDU07,2148.0,OUT018
FDW20,1989.0,OUT046
FDV12,-278.0,OUT010
FDH24,2562.0,OUT013
FDV59,3531.0,OUT049
FDK57,1866.0,OUT045
FDL16,2189.0,OUT027
NCQ17,2433.0,OUT046
FDJ15,2706.0,OUT018
FDX24,1630.0,OUT049
FDT47,1609.0,OUT046
FDT10,1147.0,OUT049
FDZ37,1208.0,OUT018
FDW43,5133.0,OUT027
DRN36,1635.0,OUT017
FDJ14,1300.0,OUT045
FDA32,3482.0,OUT013
FDJ38,1181.0,OUT019
FDQ57,2453.0,OUT017
NCQ41,1115.0,OUT019
FDG56,1130.0,OUT049
DRC13,3489.0,OUT027
FDV55,2454.0,OUT035
FDQ49,2488.0,OUT045
FDE29,-952.0,OUT010
FDR03,3354.0,OUT013
FDD45,1598.0,OUT049
FDN38,2048.0,OUT010
FDT56,983.0,OUT046
FDT48,3134.0,OUT045
FDU03,3016.0,OUT049
FDC56,-34.0,OUT010
NCO43,3039.0,OUT027
FDQ27,1791.0,OUT017
FDR03,3331.0,OUT046
DRH23,-1072.0,OUT010
FDG22,626.0,OUT045
NCJ42,1686.0,OUT013
FDR24,1505.0,OUT046
FDW60,2994.0,OUT035
FDJ08,3034.0,OUT013
DRL59,580.0,OUT018
FDG60,1762.0,OUT010
FDW27,2608.0,OUT017
FDX14,972.0,OUT018
FDC20,974.0,OUT013
NCS29,3840.0,OUT018
FDJ56,1589.0,OUT046
FDB20,-645.0,OUT019
FDL28,5127.0,OUT027
FDW01,2138.0,OUT018
FDL03,3189.0,OUT046
FDX22,3459.0,OUT049
FDJ21,2500.0,OUT035
FDR31,2322.0,OUT045
FDG21,2584.0,OUT035
FDS22,2231.0,OUT027
FDK08,1774.0,OUT035
FDE17,2188.0,OUT018
NCN30,1629.0,OUT017
FDT50,1601.0,OUT046
NCX42,2687.0,OUT049
FDJ12,3478.0,OUT035
NCA18,3311.0,OUT027
FDP23,1557.0,OUT019
FDX12,3902.0,OUT013
FDN40,2164.0,OUT018
FDV48,1462.0,OUT035
NCY54,2710.0,OUT013
FDL16,-1194.0,OUT010
FDR45,3526.0,OUT018
