Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDX08,2901.47165779,OUT013
NCK17,-1142.7690405,OUT010
FDF39,4235.42559081,OUT035
FDU45,5.93004252483,OUT010
NCJ18,1591.99535627,OUT018
DRC27,1929.76725384,OUT019
DRC25,1549.04818768,OUT035
FDU59,2673.51897373,OUT035
FDU28,3144.64000498,OUT035
NCP30,744.422023475,OUT046
FDB39,726.019153996,OUT018
FDE41,1508.31025742,OUT013
DRH11,-903.415930652,OUT010
FDA58,3572.69723155,OUT045
FDU50,1888.92592794,OUT046
FDM34,2122.34613303,OUT013
FDM44,3116.59179922,OUT027
FDR39,2818.15855787,OUT045
FDM25,2746.12658568,OUT045
FDQ49,2632.91962782,OUT049
DRH25,658.249676358,OUT018
FDM09,4163.57672906,OUT027
FDL44,709.366596135,OUT019
NCR42,356.554990776,OUT018
DRL59,932.491013519,OUT046
FDX43,2673.2624202,OUT013
DRK47,1616.42089045,OUT010
FDU48,1861.04770891,OUT018
FDY12,859.358947774,OUT045
NCN43,1701.26540984,OUT018
NCM55,2598.93675313,OUT018
FDQ21,3423.80661551,OUT027
FDX13,4028.56313542,OUT035
NCK30,5316.62211467,OUT027
FDG20,2891.542551,OUT049
DRG27,816.377655542,OUT017
FDY14,3819.28455243,OUT018
FDP59,1880.65357663,OUT035
FDU60,2810.78437708,OUT017
NCC18,759.767902926,OUT019
DRJ39,3483.533382,OUT017
FDS07,1921.99773942,OUT049
FDM08,4921.54730339,OUT027
FDP51,1924.68285311,OUT045
FDU16,1549.4452306,OUT035
FDH12,1780.62487968,OUT013
DRE48,1166.41794083,OUT010
NCL42,5182.80915973,OUT027
FDR21,2741.59792353,OUT045
NCW29,2241.81589677,OUT035
FDO11,3969.54896153,OUT013
NCM31,2316.9532105,OUT049
FDV35,568.955389903,OUT019
FDF58,1188.24005136,OUT017
NCE43,2739.3631856,OUT049
FDA02,2495.71525019,OUT035
DRL37,-1091.01949788,OUT010
FDR24,1296.26374293,OUT018
FDW59,1498.93418038,OUT049
FDS22,980.285207172,OUT049
FDW24,1015.49798635,OUT017
FDU24,1711.97569375,OUT035
FDA21,4343.96825175,OUT027
FDH58,3312.12325149,OUT027
FDW36,1442.63491829,OUT018
FDI45,4163.90568228,OUT027
FDU01,2704.77531132,OUT018
FDF35,3179.6199584,OUT027
FDU43,1841.97255708,OUT019
FDE24,426.782647353,OUT019
FDK50,2684.09983954,OUT049
FDG31,1044.69071322,OUT045
FDC60,1472.77121539,OUT045
FDL36,1543.34403527,OUT013
FDP21,3066.99969377,OUT013
FDW16,1499.48637435,OUT045
FDX02,3593.08874229,OUT017
FDQ58,3857.31634509,OUT027
FDT51,1862.65174157,OUT046
FDD59,1461.15369477,OUT049
NCM42,1497.22971899,OUT018
FDA57,501.416139606,OUT018
FDZ48,1960.25951168,OUT035
FDE46,2378.13262169,OUT045
NCZ30,68.1295322078,OUT019
FDB56,3075.17971188,OUT017
FDA25,3171.76227971,OUT027
FDD20,2065.45250201,OUT013
FDL25,1589.58236586,OUT013
NCO18,2878.3265833,OUT049
FDJ45,782.925054642,OUT017
FDR12,2887.41031079,OUT035
NCF19,-1022.97163357,OUT010
FDK25,2645.05409652,OUT046
NCR17,1827.06894607,OUT046
FDC52,2459.14415378,OUT046
NCA54,2932.63546771,OUT017
FDR45,1830.80179811,OUT010
NCM19,1906.70261914,OUT049
FDF39,5538.43971178,OUT027
FDX23,1707.91783034,OUT049
FDD58,3073.66668118,OUT027
FDX28,1646.54996075,OUT013
NCD31,2595.71340868,OUT013
FDU57,2172.5529053,OUT018
FDI27,873.468197389,OUT046
NCM42,1743.10538475,OUT046
FDD32,2840.91706816,OUT027
FDI34,3630.45941352,OUT013
NCM29,2176.19765036,OUT049
FDG46,1626.56490875,OUT018
DRC01,-951.515729257,OUT010
FDB15,5471.08150555,OUT027
NCA17,3773.91106082,OUT027
FDF10,2355.77246308,OUT046
FDR26,4245.96060647,OUT027
FDI02,1951.50686486,OUT049
NCM54,150.187130027,OUT010
FDF14,2446.0120813,OUT013
FDJ33,117.318593056,OUT010
FDM20,3944.3698385,OUT035
FDC03,4529.59767869,OUT027
NCX05,1857.23542716,OUT046
NCM41,2926.78896467,OUT027
NCU29,469.979528887,OUT010
FDQ59,1528.86157671,OUT017
FDH46,-160.224784043,OUT010
FDH09,953.045924766,OUT013
NCD06,759.37932015,OUT045
FDC15,2584.7352391,OUT035
DRD37,2240.27229547,OUT027
FDT28,3805.39625377,OUT027
FDR28,4066.66399798,OUT027
FDT38,1542.54900199,OUT017
FDV34,2760.69606835,OUT027
FDY52,1245.09144419,OUT035
FDB34,1487.54320274,OUT013
DRL23,1456.56754716,OUT018
DRB24,2428.50985158,OUT046
FDJ50,970.549856512,OUT046
FDQ49,2643.68043474,OUT035
FDP20,2154.18500942,OUT035
FDV19,4002.85219001,OUT027
NCR54,2970.31667721,OUT045
FDO09,2150.66110185,OUT010
FDS57,2003.29005676,OUT018
FDN10,2004.86985024,OUT049
FDV23,2108.60716153,OUT049
FDY28,3428.64581717,OUT049
DRG51,2600.2843439,OUT013
FDD45,-368.76445381,OUT019
NCL18,4395.13111984,OUT027
NCM29,2119.78798374,OUT013
FDF17,4504.93467478,OUT027
FDE22,2672.15490506,OUT017
FDQ22,827.548009101,OUT017
FDS01,2875.24275655,OUT013
FDW35,2231.27724697,OUT027
FDJ33,2041.31005813,OUT046
NCF54,2834.38500252,OUT035
FDE09,1840.85939138,OUT013
NCE06,2462.81990289,OUT045
DRH49,1442.25797937,OUT049
FDY43,2601.50725653,OUT045
NCT05,4016.12286851,OUT017
FDZ34,2923.73464662,OUT045
FDL38,1623.39774162,OUT017
FDZ31,3095.10340967,OUT017
FDR14,1112.99640386,OUT035
NCN54,1420.03701164,OUT049
NCC42,3637.40326679,OUT027
FDK08,1765.0671883,OUT017
FDP59,1819.42519515,OUT013
FDV22,2690.32660224,OUT035
FDD33,3746.77505758,OUT035
DRE60,4909.67464492,OUT027
FDK52,3510.3053612,OUT046
FDA02,2491.01222746,OUT017
FDM56,1886.24968523,OUT049
FDE57,2405.5835636,OUT035
FDM32,1417.20038496,OUT045
NCQ30,3376.53003842,OUT027
FDQ27,3183.06115571,OUT027
FDT60,3442.67906837,OUT027
FDU43,3864.17154684,OUT049
NCO55,1858.33807955,OUT035
FDG02,2946.0625255,OUT045
FDJ28,3031.23512819,OUT013
FDP40,1808.89280743,OUT045
FDJ38,2965.9264017,OUT045
NCC54,3816.58339187,OUT017
NCZ41,1974.66502142,OUT046
FDK38,562.008985479,OUT019
FDU52,2493.51759341,OUT013
FDC40,1327.70313284,OUT046
NCR30,1338.83786285,OUT017
NCN18,1842.34063605,OUT017
FDB50,1448.94722285,OUT035
FDG04,3006.48364242,OUT013
FDR26,2942.95951349,OUT035
NCT17,2663.13340683,OUT018
FDX35,4985.31170008,OUT027
FDS12,2024.24731157,OUT046
NCZ29,3425.15114931,OUT027
FDB38,701.324820834,OUT010
FDP12,794.52810037,OUT013
FDP22,941.313170638,OUT046
FDS26,3762.53572799,OUT018
FDR52,3048.01294531,OUT046
DRJ13,2527.06773857,OUT046
FDU48,3536.46921907,OUT027
FDE29,1185.28161401,OUT035
NCT29,2044.75187524,OUT049
DRK37,2645.17714082,OUT018
FDK55,1472.44283325,OUT046
FDR07,1588.548886,OUT046
FDO21,4976.43803126,OUT027
FDK46,4123.83513458,OUT049
FDB12,1677.52021397,OUT045
FDT31,4409.54211001,OUT027
FDJ33,1985.78302486,OUT045
FDC26,3201.05229829,OUT027
NCQ02,2869.43300235,OUT045
FDP08,1170.34509834,OUT010
FDB11,4939.87749382,OUT027
FDV55,2367.62568218,OUT013
FDW20,2073.22060869,OUT049
NCJ18,11.4984065176,OUT019
FDC41,1011.97204289,OUT018
FDE14,3137.3371111,OUT027
FDG35,2842.3303531,OUT013
FDF45,1209.72140336,OUT035
FDS19,2771.77416111,OUT027
FDS58,698.490386048,OUT019
FDA26,3567.97104368,OUT017
FDM32,1567.76564287,OUT049
FDL45,2048.17609056,OUT046
FDZ55,2638.2669537,OUT049
FDY37,2417.46818872,OUT049
FDO46,3034.24416154,OUT046
FDQ60,1962.02093374,OUT046
FDA19,1822.75378949,OUT018
FDL15,2457.75970942,OUT046
FDM10,3048.55438091,OUT018
NCL05,856.841916754,OUT017
DRK49,-1119.12106486,OUT010
NCE18,5279.00350222,OUT027
FDG40,790.040769362,OUT049
DRI59,3357.12786881,OUT045
FDK28,4103.72949438,OUT035
NCD06,-1065.08451989,OUT019
FDO11,2066.60056963,OUT019
FDK27,1947.63020764,OUT046
FDT43,2353.43096406,OUT027
FDD38,1469.24770676,OUT018
FDA16,3514.67596061,OUT049
FDL14,3926.19462333,OUT027
NCM17,886.627829958,OUT049
FDD20,1933.18531642,OUT045
FDA40,1441.45391641,OUT045
FDL43,1267.89242155,OUT045
FDV15,1604.10314329,OUT045
FDE52,1520.43434895,OUT046
NCL17,389.987836384,OUT010
NCJ31,3589.43556923,OUT045
FDR60,1243.61925919,OUT045
NCA18,1995.37283033,OUT035
FDS21,2586.77652834,OUT027
FDW09,1521.28724233,OUT035
FDL26,2589.719778,OUT035
FDS47,1193.20450026,OUT018
FDC39,3158.72630508,OUT046
FDT51,2015.8458206,OUT035
FDK40,4186.6927967,OUT035
NCG19,3540.45614656,OUT045
FDZ07,1103.02375984,OUT046
FDF08,2946.80475566,OUT027
FDO04,1015.58566213,OUT013
FDK41,1123.70689473,OUT018
FDP15,4030.88009176,OUT049
NCD43,1433.46715099,OUT018
NCP18,2390.14489055,OUT013
FDZ51,1582.25348003,OUT046
DRH13,1902.58178081,OUT035
FDF38,744.721638469,OUT045
NCI43,811.43345895,OUT045
FDM38,2423.84434404,OUT027
FDS03,1163.57503366,OUT013
DRJ47,2793.56951784,OUT017
FDT50,-258.023410283,OUT010
FDV02,2713.33156247,OUT046
NCG18,1786.01148452,OUT017
FDW52,2643.34820422,OUT046
FDS40,855.185707485,OUT035
FDN31,3095.11102339,OUT017
FDA37,1971.7982,OUT045
FDA15,3876.42514056,OUT046
FDL39,2891.30725546,OUT046
FDJ53,1915.1542411,OUT045
FDX22,3378.72883667,OUT013
NCZ42,3617.9157782,OUT045
FDD56,4236.77928024,OUT027
FDD40,3189.45936219,OUT017
FDS50,3468.72651844,OUT013
NCN14,2893.25864327,OUT013
FDT15,2969.95627532,OUT013
NCS18,3164.03686184,OUT027
NCO26,-53.4473925458,OUT010
FDF58,819.077189597,OUT018
NCB19,1448.60288423,OUT013
FDH26,2407.48235116,OUT017
DRB24,3837.31732612,OUT027
FDA49,1186.09864827,OUT018
FDB32,1538.38611887,OUT045
FDI36,3218.11726729,OUT017
NCA17,442.173946616,OUT010
FDH22,2031.56208151,OUT013
NCM26,2150.65329249,OUT018
FDT15,4357.86093112,OUT027
FDB16,1189.44780237,OUT018
NCP54,3394.1373106,OUT027
FDJ36,1743.35263732,OUT013
FDO28,1866.93491169,OUT045
FDU09,1048.35892664,OUT013
FDF29,2229.29055927,OUT017
FDY08,2302.02175221,OUT013
DRJ59,429.046950365,OUT018
FDT23,2805.1679411,OUT027
FDU15,502.444983763,OUT018
FDT47,1679.16501745,OUT013
FDI53,794.647590044,OUT019
FDR59,3828.41372848,OUT018
FDD53,912.646550905,OUT035
FDY51,3513.94837822,OUT017
FDT04,803.08368905,OUT049
FDU51,2916.53403938,OUT049
FDG14,2594.50478196,OUT035
NCU06,3496.89658029,OUT045
DRG25,2899.51732002,OUT046
DRH49,1525.59216133,OUT035
FDN15,2380.12494723,OUT035
FDL43,1041.97993752,OUT018
NCT18,2949.46730375,OUT049
NCB31,4025.07928312,OUT013
FDK57,2053.19975028,OUT035
FDY04,761.055330713,OUT019
NCP54,1937.92104401,OUT046
FDF41,3809.41838025,OUT013
FDM01,1651.71926248,OUT045
FDW03,1705.87393054,OUT045
FDF28,1977.42519764,OUT045
FDY37,2423.49322964,OUT017
FDQ03,3808.83424106,OUT017
FDP51,3405.36774231,OUT027
FDJ40,1950.76489503,OUT017
FDC32,1649.68561078,OUT049
DRI49,2738.98731343,OUT027
NCW54,1028.99807098,OUT017
FDF09,841.134973583,OUT017
FDP45,3665.25780608,OUT018
DRJ23,2647.92621849,OUT018
FDS59,1965.64950241,OUT017
FDY08,2236.68432426,OUT046
FDX16,2449.81690742,OUT049
FDY16,2651.7354621,OUT018
FDK32,2613.65522057,OUT035
FDQ22,791.819808151,OUT013
NCC31,2192.01151189,OUT018
FDG58,2572.28072885,OUT049
DRF48,2952.51754506,OUT013
DRH36,1332.65362214,OUT049
NCR30,1396.96175609,OUT035
FDB03,1888.44451466,OUT019
FDZ28,3503.58713375,OUT027
FDR35,3213.51810174,OUT017
DRD15,5020.1012119,OUT027
FDJ33,172.530142112,OUT019
FDA56,90.0006674558,OUT010
FDP56,877.992381763,OUT046
NCT30,846.736912699,OUT046
FDK15,1748.79297222,OUT017
FDH44,2124.89749619,OUT018
FDV01,2519.2489116,OUT013
DRG03,2503.37871004,OUT017
FDG50,2939.15940892,OUT027
FDR16,1473.47309475,OUT010
FDZ60,1747.72487143,OUT046
DRG03,2367.56345862,OUT045
FDS56,3858.56651152,OUT018
FDU33,801.012681902,OUT045
DRD27,1745.81629807,OUT035
FDW22,3511.30899259,OUT046
DRA24,2552.69953804,OUT045
FDF38,890.839822293,OUT049
FDX48,2543.73244675,OUT013
FDS58,2327.75501016,OUT018
FDC32,1535.40128353,OUT046
NCQ29,3939.03943825,OUT045
DRK39,1104.43148621,OUT018
NCS38,1902.07503257,OUT017
DRO47,1817.52733557,OUT013
DRG27,2174.74796822,OUT027
FDC57,4477.1392761,OUT027
FDS55,2328.43619116,OUT046
NCJ06,1662.17753189,OUT018
FDO01,285.625717587,OUT019
NCM55,2827.83448447,OUT045
FDC52,2571.96576859,OUT049
FDQ15,1301.36703768,OUT045
NCT30,2267.41920557,OUT027
NCR42,2046.80854498,OUT027
FDD28,1166.09482506,OUT035
FDQ34,1791.80342885,OUT049
FDZ12,3686.55105977,OUT027
DRE13,-428.774618998,OUT019
NCN07,259.884519247,OUT019
FDM28,2997.4914246,OUT035
FDI10,2838.76721123,OUT017
FDQ25,2778.29517642,OUT013
FDA38,1886.1622705,OUT010
DRI13,3458.91738839,OUT049
FDY20,2965.33199521,OUT027
NCZ53,3063.83637841,OUT035
NCM31,2290.22518948,OUT013
DRB01,3029.27981205,OUT017
DRF37,3984.9003974,OUT046
NCF42,2841.54173106,OUT049
FDF16,2105.19326324,OUT018
FDB41,950.652152054,OUT013
FDR34,3626.15133687,OUT013
FDR15,2261.54119026,OUT018
NCV42,-54.9011298629,OUT019
FDW51,3481.73247456,OUT035
FDU36,1703.86906074,OUT017
FDX60,1459.09287902,OUT049
FDY03,2026.65226995,OUT035
FDW55,3812.96323739,OUT045
FDT01,1410.86267671,OUT010
FDG58,2520.38064577,OUT013
FDK21,3976.45379091,OUT017
NCS41,953.936421927,OUT019
FDS10,2796.93233416,OUT045
NCT53,2568.52507148,OUT046
FDJ28,2728.90009515,OUT018
FDX44,1409.29459633,OUT045
FDT20,476.952737454,OUT018
FDO44,1871.55409264,OUT017
NCX17,3701.57919746,OUT049
FDY01,2000.20291658,OUT017
FDJ12,4742.17913509,OUT027
DRK35,424.060005595,OUT018
FDD47,802.136385152,OUT019
NCM53,1858.33122759,OUT035
FDO45,1546.37509422,OUT013
NCM42,-109.34289406,OUT010
FDE04,2872.01255436,OUT046
NCI30,5240.89894639,OUT027
FDZ19,2782.2679097,OUT013
FDW57,2840.91148439,OUT013
FDA25,1753.95342732,OUT013
FDT22,1024.13995257,OUT046
FDP51,2001.11006973,OUT013
FDD48,3320.918666,OUT027
FDY39,3058.30782733,OUT035
FDO48,1629.38563073,OUT010
FDD23,4379.22893884,OUT027
DRN35,2113.04339921,OUT027
FDT01,3479.47128913,OUT035
FDC20,-892.53935503,OUT010
DRJ35,1193.10921748,OUT035
FDB32,1567.22066012,OUT046
FDL24,2773.40605856,OUT046
NCV42,1959.8685676,OUT035
FDZ46,1772.27205239,OUT046
FDC15,2480.58439115,OUT013
FDD08,-1122.67969758,OUT019
FDY50,1564.34964213,OUT049
FDD36,1980.2430294,OUT013
FDG57,2313.30004377,OUT027
FDL21,564.369743541,OUT018
FDN16,3144.52858213,OUT027
FDJ09,2235.14394132,OUT027
FDS01,957.755316866,OUT010
FDV33,4166.34497126,OUT017
DRE12,1913.75762761,OUT017
FDR07,1646.46052094,OUT013
FDP48,1066.39045312,OUT010
NCB55,1112.51416474,OUT035
FDQ08,1145.95745392,OUT013
FDR34,3783.64424056,OUT035
FDO33,1812.77288666,OUT046
FDP13,701.639048119,OUT045
FDX12,3915.69714007,OUT049
NCT06,2703.76921804,OUT049
FDR16,1556.53647115,OUT019
FDE36,2650.72166036,OUT046
FDZ36,3044.95545699,OUT049
FDV13,1454.20884864,OUT045
NCZ17,804.302224917,OUT035
FDU56,2795.51824174,OUT045
FDM09,2878.31386017,OUT035
FDV02,2809.88368218,OUT017
FDS34,1605.61077006,OUT018
FDA11,1688.04397688,OUT049
FDP09,3418.93293255,OUT017
FDB29,3325.3598133,OUT027
FDT19,2838.03646853,OUT017
DRH15,877.720029218,OUT017
FDY38,3653.52379541,OUT046
FDF14,3844.30881884,OUT027
FDN48,-326.404316416,OUT010
FDQ12,3633.51406203,OUT013
NCJ43,2637.69576517,OUT045
FDE17,583.653698747,OUT019
FDB05,3990.07467296,OUT035
FDH10,2971.88185203,OUT045
NCR06,853.224396404,OUT017
FDU32,1692.26247861,OUT018
FDD56,2875.55415711,OUT049
FDO36,2584.39641872,OUT018
FDH16,-354.185673303,OUT010
FDX10,444.003740302,OUT018
FDZ37,1605.64528704,OUT017
FDU31,1576.71777266,OUT010
DRC49,2345.2881067,OUT049
FDL15,2375.59910025,OUT045
FDN32,1131.31205961,OUT019
DRH59,2658.25747468,OUT027
NCU29,2438.98604799,OUT049
FDR37,1124.30006474,OUT019
FDS14,2220.71779119,OUT018
FDU02,4947.95015271,OUT027
FDJ08,3152.83905563,OUT035
NCZ06,3829.77959237,OUT045
FDO31,1529.0814119,OUT049
FDH31,1410.58295988,OUT018
FDS58,2677.66055849,OUT017
NCA53,2293.62910316,OUT027
FDF50,3078.02919345,OUT046
NCW42,3537.68776387,OUT049
NCQ17,2372.35645537,OUT045
FDK51,3821.17070035,OUT018
NCW41,589.721656882,OUT010
NCR29,1055.92562041,OUT017
FDB08,628.386789144,OUT019
FDA40,2886.77814633,OUT027
FDL14,2290.81444385,OUT018
FDB47,3232.61726215,OUT046
FDO03,3730.88565115,OUT035
DRK13,1182.89752505,OUT019
FDX13,1964.33409055,OUT010
FDF52,2869.62859205,OUT046
FDT11,3049.01639528,OUT013
FDB08,2579.34931367,OUT013
FDQ28,2242.89837811,OUT018
FDD29,3860.13193141,OUT045
NCQ29,5425.70512,OUT027
NCO02,1129.90060988,OUT013
FDR56,1209.67206876,OUT010
NCM54,2097.57334579,OUT049
FDP51,2075.65910071,OUT035
FDT38,1456.51857489,OUT013
FDZ20,3660.13161344,OUT018
FDJ53,1993.03983718,OUT013
FDX13,3961.52312456,OUT049
FDP58,3546.84093926,OUT035
NCK31,-938.49886914,OUT019
FDA35,1764.52360715,OUT018
FDV37,2880.67929046,OUT018
NCO07,4742.08380557,OUT027
FDA20,2872.44357367,OUT045
FDZ59,2838.17164343,OUT035
NCY17,847.423661061,OUT017
FDQ28,2617.68949088,OUT035
FDV35,2542.4721195,OUT017
FDQ36,710.029736866,OUT013
FDD34,2324.35827172,OUT018
FDK51,4043.07539889,OUT045
FDV31,2889.98309524,OUT035
FDR04,1731.71744102,OUT035
FDR14,1066.64185485,OUT049
DRC36,888.373177023,OUT010
FDE39,96.3861160482,OUT019
FDP57,1810.64269099,OUT049
FDE57,2255.34801252,OUT046
NCN18,1732.71993869,OUT046
NCQ05,2084.8111651,OUT018
FDW47,2096.29470041,OUT035
FDV46,2357.67837132,OUT035
NCP29,990.965365949,OUT045
FDE09,1547.44266834,OUT018
NCU06,4965.70886495,OUT027
FDT19,855.693216683,OUT010
DRF15,2505.46601747,OUT017
DRI51,2699.45038381,OUT013
NCX54,1723.12672207,OUT013
DRE01,3728.96484921,OUT013
NCB07,2969.3880602,OUT045
FDU50,2018.43286643,OUT035
FDG40,827.445964074,OUT035
FDW10,2491.61292364,OUT018
FDX51,3131.1509854,OUT013
NCP17,992.013707036,OUT045
FDP21,3146.00454329,OUT035
FDL04,1653.31180267,OUT045
FDV23,2007.84656392,OUT013
FDF24,1416.86193769,OUT046
FDH56,3323.31273489,OUT027
FDB51,1181.95598069,OUT049
FDI58,3033.05136208,OUT027
FDR20,935.108161263,OUT013
FDC51,1769.35061958,OUT018
FDB16,2867.90045723,OUT027
FDE40,1189.05328392,OUT049
NCM17,925.537007623,OUT035
FDU56,3057.72522,OUT035
FDS32,436.858270062,OUT019
FDX02,3588.60303847,OUT049
FDT39,3913.27820714,OUT027
FDE35,1146.32947291,OUT017
NCI42,1406.85413902,OUT019
DRL23,1720.19728856,OUT046
FDA10,1944.01379709,OUT046
FDA11,1627.20488465,OUT013
NCM06,2421.60747041,OUT046
NCT05,4100.84384646,OUT035
NCQ02,1024.29200182,OUT010
NCY06,2162.45048605,OUT049
FDY56,3684.17452568,OUT035
FDL02,1890.09653986,OUT035
NCI06,2931.317553,OUT035
FDQ14,2333.613848,OUT045
FDQ12,3661.89649809,OUT017
FDP36,858.382661387,OUT046
FDK21,5321.13533762,OUT027
FDO40,2304.57587501,OUT045
NCK54,86.2463482334,OUT019
FDY09,2529.136947,OUT018
NCW30,4108.61385954,OUT049
NCC55,2096.25772924,OUT027
FDE58,1609.21353063,OUT018
FDR39,2925.70277002,OUT013
FDU28,3070.39605684,OUT049
FDH08,3661.56449466,OUT017
FDG35,2742.21103403,OUT045
FDG22,839.510713892,OUT049
FDC34,2644.29968271,OUT035
FDP15,3654.32342864,OUT018
FDK34,1827.18941156,OUT010
FDU45,2077.85741833,OUT035
FDQ04,2172.48687374,OUT027
FDX22,3064.61252949,OUT018
FDB45,1816.70715119,OUT017
NCH43,4781.83677497,OUT027
DRE60,3435.55508547,OUT046
FDD17,5095.51893867,OUT027
NCM54,2125.77485105,OUT017
NCH55,2068.08316038,OUT013
NCT06,2684.57047657,OUT017
FDA48,4853.10795137,OUT027
FDY58,4984.01819737,OUT027
FDO25,3217.1564385,OUT045
FDN50,1554.80344565,OUT045
FDH35,2745.7639078,OUT035
FDK09,3471.57129173,OUT045
FDO16,1435.88267383,OUT013
FDW11,1053.69556728,OUT045
FDU47,3693.20468259,OUT027
NCQ42,169.18931401,OUT010
FDK55,2924.17219463,OUT027
FDN08,2015.23681555,OUT049
FDT57,3639.1235494,OUT045
FDJ12,3022.32778545,OUT018
DRL59,1030.62177734,OUT017
NCN53,665.955831447,OUT046
FDO51,-1030.69035605,OUT010
FDK56,3021.51067547,OUT017
FDY12,1094.80293079,OUT035
FDU15,888.234039401,OUT035
FDQ19,3803.77254914,OUT046
DRF15,2371.11217072,OUT045
DRE25,-367.455224478,OUT019
FDK57,1645.11155579,OUT018
FDD33,1660.6862449,OUT010
FDR34,5033.29507664,OUT027
FDU04,1896.85411185,OUT045
FDE35,-778.843723241,OUT019
NCD31,2704.33552735,OUT035
FDJ56,1759.64449546,OUT035
NCU53,2566.59295429,OUT046
FDD39,3493.54689056,OUT035
NCU17,-228.001626224,OUT019
FDJ20,2024.64468147,OUT046
NCW41,2201.87761488,OUT018
FDL52,915.696728398,OUT035
FDS39,2412.86071403,OUT035
DRJ47,2668.08617578,OUT045
FDP13,-1101.99237858,OUT010
DRK39,-548.100844263,OUT010
FDF28,214.461845715,OUT010
FDB09,1972.60028346,OUT045
FDM51,1686.02665944,OUT046
DRM49,543.192757768,OUT018
DRF23,2762.3813803,OUT013
DRH01,2835.25978345,OUT035
FDH12,3177.46129734,OUT027
FDA28,188.838108141,OUT019
FDW37,1206.62898703,OUT018
FDF02,1690.60233367,OUT046
DRL37,775.191758301,OUT046
NCF43,2211.87512918,OUT046
FDH08,1692.42131555,OUT010
FDR34,1758.6231503,OUT019
NCK19,3121.38478915,OUT049
NCD55,515.565033917,OUT018
FDT27,3775.15106035,OUT049
FDQ57,2271.73072084,OUT045
FDA47,2732.98537242,OUT035
DRG15,2479.50808906,OUT027
FDE05,2098.26979568,OUT018
FDN46,1661.71399725,OUT046
FDX27,2983.6028034,OUT027
FDT51,1801.24380814,OUT045
FDU33,892.276068847,OUT013
FDJ16,2452.26008632,OUT027
FDD20,96.2341341232,OUT019
FDT36,733.762289568,OUT049
DRF15,3830.98785423,OUT027
FDN52,-401.15674975,OUT010
FDC22,4442.7326117,OUT027
FDX15,2454.6998999,OUT045
FDT13,2980.27164882,OUT013
FDU04,2057.82932213,OUT017
FDU31,1566.61856081,OUT019
FDW59,2863.5827136,OUT027
NCO29,2588.49552422,OUT046
FDL15,2576.89439142,OUT035
FDI41,2463.15029113,OUT049
FDQ48,1776.73600723,OUT049
DRI39,994.749540692,OUT013
FDI08,3955.19489508,OUT013
FDC21,1950.49441779,OUT049
FDF58,1240.37541782,OUT035
FDS08,931.208147827,OUT010
FDE47,1936.36251124,OUT045
NCP18,542.241580197,OUT019
NCR41,1616.84906541,OUT013
FDA27,4012.42764972,OUT013
FDA43,3188.57910238,OUT035
FDA49,1394.25285412,OUT045
NCE55,2491.24834846,OUT018
DRM49,2245.70908419,OUT027
FDF22,4770.63276642,OUT027
FDQ15,1104.98388371,OUT018
NCS54,2844.77740734,OUT017
NCY05,717.405817419,OUT013
FDR45,3711.70538036,OUT046
FDK57,2043.87575772,OUT049
FDF41,1939.58509613,OUT010
FDV21,1986.59615846,OUT046
FDD51,799.765235005,OUT046
FDF33,1788.62707194,OUT046
FDA38,3709.75431073,OUT046
FDR56,3037.65590814,OUT045
NCN41,2049.6598772,OUT017
FDC60,2925.34534747,OUT027
FDB47,3183.01375645,OUT045
DRH01,2771.07943226,OUT013
FDW08,1675.54514649,OUT046
FDF38,2216.45566426,OUT027
FDY32,2667.13860109,OUT017
FDG34,1930.2148219,OUT049
FDG47,2171.16974796,OUT019
NCF18,3091.26853352,OUT035
FDL39,1030.60509799,OUT019
NCH55,2151.52458172,OUT035
DRJ35,1145.83085282,OUT049
FDS44,3855.98883447,OUT035
DRE01,3419.07548066,OUT018
FDY39,2976.34944212,OUT013
FDY32,2284.67878162,OUT018
FDR33,3252.54345621,OUT027
NCP50,1445.21305735,OUT049
FDZ47,1380.96834911,OUT018
FDU57,2562.38432788,OUT049
FDY44,3129.26587197,OUT013
DRH59,963.453024433,OUT018
FDB03,5171.29956134,OUT027
FDY46,2873.01464362,OUT045
FDM39,2738.17165292,OUT045
FDY36,1437.99328053,OUT035
NCM55,3009.90030659,OUT035
FDJ50,-916.203291832,OUT010
DRL60,2428.61370271,OUT013
NCJ54,3671.64809315,OUT049
FDX59,772.750640913,OUT017
FDI07,3195.1089392,OUT013
DRF51,-1197.24180762,OUT010
FDM14,1901.46155812,OUT017
FDP21,2944.72188358,OUT045
FDE40,1266.4944472,OUT035
FDE05,2525.52274072,OUT035
FDM13,3559.30867167,OUT027
FDC34,3926.72975776,OUT027
NCI55,1701.18373272,OUT018
NCE43,2367.29330975,OUT018
FDW58,1496.04452245,OUT018
FDG60,3583.1985928,OUT045
FDV31,2858.41980191,OUT017
FDR47,3067.98646097,OUT013
FDM60,-1074.72414859,OUT019
NCF06,3712.04398867,OUT018
NCN26,3301.1221415,OUT027
FDQ59,1562.92878533,OUT049
FDF09,717.818060004,OUT046
NCS06,4164.42259246,OUT017
FDT44,1893.68574711,OUT046
FDI19,3879.46558621,OUT017
FDT22,1142.86350781,OUT017
NCF54,4103.30879928,OUT027
DRG25,2841.0452123,OUT045
FDB59,3195.43172655,OUT017
