Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU59,2556.95640859,OUT035
FDU28,3050.44458539,OUT035
NCP30,671.811885743,OUT046
FDB39,935.256900123,OUT018
FDE41,1510.51132498,OUT013
DRH11,129.516342155,OUT010
FDA58,3852.83527186,OUT045
FDU50,1951.8733852,OUT046
FDM34,2028.92997582,OUT013
FDM44,2855.82160245,OUT027
FDR39,3048.67717878,OUT045
FDM25,2850.52452713,OUT045
FDQ49,2509.38990048,OUT049
DRH25,850.115549853,OUT018
FDM09,4241.85275069,OUT027
FDL44,380.453030739,OUT019
NCR42,657.146643497,OUT018
DRL59,904.800456116,OUT046
FDX43,2695.05193552,OUT013
DRK47,572.154678054,OUT010
FDU48,2031.98786014,OUT018
FDY12,732.179540779,OUT045
NCN43,2017.58107935,OUT018
NCM55,3048.67717878,OUT018
FDQ21,2973.82963786,OUT027
FDX13,4013.70751474,OUT035
NCK30,5834.87702375,OUT027
FDG20,2850.52452713,OUT049
DRG27,664.374477524,OUT017
FDY14,3861.16282157,OUT018
FDP59,1573.30644672,OUT035
FDU60,2735.51493389,OUT017
NCC18,413.532925961,OUT019
DRJ39,3716.43427339,OUT017
FDS07,1934.48926002,OUT049
FDM08,5841.18655437,OUT027
FDP51,2015.06954904,OUT045
FDU16,1382.51451352,OUT035
FDH12,1581.98196599,OUT013
DRE48,507.931171148,OUT010
NCL42,5838.25868868,OUT027
FDR21,2873.94972143,OUT045
NCW29,2031.98786014,OUT035
FDO11,3979.72542481,OUT013
NCM31,2046.37158455,OUT049
FDV35,368.491035502,OUT019
FDF58,1019.88354307,OUT017
NCE43,2735.51493389,OUT049
FDA02,2459.57350919,OUT035
DRL37,129.516342155,OUT010
FDR24,1517.4566034,OUT018
FDW59,1386.02575193,OUT049
FDS22,683.858791894,OUT049
FDW24,726.094904898,OUT017
FDU24,1525.31968256,OUT035
FDA21,5154.76751902,OUT027
FDH58,2932.99211874,OUT027
FDW36,1573.30644672,OUT018
FDI45,4358.66059568,OUT027
FDU01,3050.44458539,OUT018
FDF35,2909.64126051,OUT027
FDU43,573.540976802,OUT019
FDE24,361.947656618,OUT019
FDK50,2560.59704637,OUT049
FDG31,1058.0338375,OUT045
FDC60,1496.85839028,OUT045
FDL36,1525.60941101,OUT013
FDP21,3050.44458539,OUT013
FDW16,1496.85839028,OUT045
FDX02,3790.19217835,OUT017
FDQ58,4092.90929909,OUT027
FDT51,1672.1534762,OUT046
FDD59,1268.08681841,OUT049
NCM42,1587.01084899,OUT018
FDA57,664.374477524,OUT018
FDZ48,1700.10642567,OUT035
FDE46,2493.6521784,OUT045
NCZ30,280.317645535,OUT019
FDB56,3050.44458539,OUT017
FDA25,2855.82160245,OUT027
FDD20,2017.58107935,OUT013
FDL25,1526.59162806,OUT013
NCO18,2869.68881764,OUT049
FDJ45,657.146643497,OUT017
FDR12,2761.00537849,OUT035
NCF19,129.516342155,OUT010
FDK25,2664.93667604,OUT046
NCR17,1941.51831825,OUT046
FDC52,2493.6521784,OUT046
NCA54,3015.57880349,OUT017
FDR45,571.895118873,OUT010
NCM19,1934.48926002,OUT049
FDF39,5838.25868868,OUT027
FDX23,1529.82421134,OUT049
FDD58,2842.46858703,OUT027
FDX28,1566.5196835,OUT013
NCD31,2558.87366479,OUT013
FDU57,2491.49985813,OUT018
FDI27,731.151643194,OUT046
NCM42,1584.37568325,OUT046
FDD32,2140.06508051,OUT027
FDI34,3784.97883025,OUT013
NCM29,2028.92997582,OUT049
FDG46,1843.48819325,OUT018
DRC01,129.516342155,OUT010
FDB15,5837.80488943,OUT027
NCA17,4069.46841719,OUT027
FDF10,2485.38863866,OUT046
FDR26,4747.43617903,OUT027
FDI02,1700.10642567,OUT049
NCM54,276.06660747,OUT010
FDF14,2493.6521784,OUT013
FDJ33,270.63114489,OUT010
FDM20,3912.1726366,OUT035
FDC03,5754.2034259,OUT027
NCX05,1959.09862886,OUT046
NCM41,2779.38744376,OUT027
NCU29,368.905383427,OUT010
FDQ59,1387.48738825,OUT017
FDH46,236.560780213,OUT010
FDH09,788.50731754,OUT013
NCD06,727.681664035,OUT045
FDC15,2502.00760115,OUT035
DRD37,1002.67010094,OUT027
FDT28,4058.28648362,OUT027
FDR28,4231.09682958,OUT027
FDT38,1447.31550393,OUT017
FDV34,1454.13779621,OUT027
FDY52,1046.67049354,OUT035
FDB34,1507.00601969,OUT013
DRL23,1573.30644672,OUT018
DRB24,2497.48771821,OUT046
FDJ50,956.140023431,OUT046
FDQ49,2497.48771821,OUT035
FDP20,2017.58107935,OUT035
FDV19,4216.46947456,OUT027
NCR54,3054.04645466,OUT045
FDO09,573.540974343,OUT010
FDS57,2099.31254057,OUT018
FDN10,1959.09862886,OUT049
FDV23,2020.5838489,OUT049
FDY28,3680.68900981,OUT049
DRG51,2558.87366479,OUT013
FDD45,234.785394151,OUT019
NCL18,5730.9568887,OUT027
NCM29,2028.92997582,OUT013
FDF17,5764.4178801,OUT027
FDE22,2558.87366479,OUT017
FDQ22,657.146643497,OUT017
FDS01,2975.64416642,OUT013
FDW35,969.341317866,OUT027
FDJ33,2017.58107935,OUT046
NCF54,2850.52452713,OUT035
FDE09,1623.1274733,OUT013
NCE06,2558.87366479,OUT045
DRH49,1280.70207889,OUT049
FDY43,2761.00537849,OUT045
NCT05,4020.09545601,OUT017
FDZ34,3052.31110231,OUT045
FDL38,1459.8181219,OUT017
FDZ31,3050.44458539,OUT017
FDR14,924.4799112,OUT035
NCN54,1268.08681841,OUT049
NCC42,3002.12650574,OUT027
FDK08,1539.64834972,OUT017
FDP59,1573.30644672,OUT013
FDV22,2529.71072615,OUT035
FDD33,3839.295721,OUT035
DRE60,5837.80488943,OUT027
FDK52,3799.90770655,OUT046
FDA02,2482.5616214,OUT017
FDM56,1587.01084899,OUT049
FDE57,2046.37158455,OUT035
FDM32,1489.33380142,OUT045
NCQ30,2965.31984971,OUT027
FDQ27,2855.82160245,OUT027
FDT60,2973.82963786,OUT027
FDU43,3866.74296483,OUT049
NCO55,1581.98196599,OUT035
FDG02,3050.44458539,OUT045
FDJ28,3050.44458539,OUT013
FDP40,1700.10642567,OUT045
FDJ38,3050.44458539,OUT045
NCC54,3858.56087247,OUT017
NCZ41,2017.58107935,OUT046
FDK38,369.393598014,OUT019
FDU52,2502.00760115,OUT013
FDC40,1239.91886242,OUT046
NCR30,1079.74609184,OUT017
NCN18,1700.10642567,OUT017
FDB50,1264.57558,OUT035
FDG04,3050.44458539,OUT013
FDR26,2869.68881764,OUT035
NCT17,3050.44458539,OUT018
FDX35,5837.80488943,OUT027
FDS12,2023.14291147,OUT046
NCZ29,2982.77811115,OUT027
FDB38,381.120669417,OUT010
FDP12,713.716477517,OUT013
FDP22,778.821108787,OUT046
FDS26,3860.609141,OUT018
FDR52,3054.04645466,OUT046
DRJ13,2558.87366479,OUT046
FDU48,2989.50191087,OUT027
FDE29,1015.87649012,OUT035
NCT29,2017.58107935,OUT049
DRK37,3050.44458539,OUT018
FDK55,1475.81354777,OUT046
FDR07,1529.82421134,OUT046
FDO21,5841.18655437,OUT027
FDK46,4072.15976854,OUT049
FDB12,1573.30644672,OUT045
FDT31,5159.7941313,OUT027
FDJ33,2017.58107935,OUT045
FDC26,2920.57425288,OUT027
NCQ02,3050.44458539,OUT045
FDP08,509.978292038,OUT010
FDB11,5834.87702375,OUT027
FDV55,2482.5616214,OUT013
FDW20,2017.58107935,OUT049
NCJ18,278.944953557,OUT019
FDC41,1163.42045988,OUT018
FDE14,2855.82160245,OUT027
FDG35,2850.52452713,OUT013
FDF45,924.4799112,OUT035
FDS19,1924.66476701,OUT027
FDS58,380.681857982,OUT019
FDA26,3749.08839383,OUT017
FDM32,1471.5095025,OUT049
FDL45,2020.5838489,OUT046
FDZ55,2554.18132373,OUT049
FDY37,2046.37158455,OUT049
FDO46,3050.44458539,OUT046
FDQ60,2012.21908855,OUT046
FDA19,2028.92997582,OUT018
FDL15,2497.48771821,OUT046
FDM10,3485.60006973,OUT018
NCL05,665.285096644,OUT017
DRK49,129.516342155,OUT010
NCE18,5841.18655437,OUT027
FDG40,663.673432597,OUT049
DRI59,3786.91478079,OUT045
FDK28,4038.66502949,OUT035
NCD06,129.516342155,OUT019
FDO11,572.472117282,OUT019
FDK27,2009.49510479,OUT046
FDT43,1018.87673241,OUT027
FDD38,1570.89150898,OUT018
FDA16,3746.49431211,OUT049
FDL14,4092.90929909,OUT027
NCM17,672.57788724,OUT049
FDD20,2017.58107935,OUT045
FDA40,1476.32714966,OUT045
FDL43,1264.57558,OUT045
FDV15,1573.30644672,OUT045
FDE52,1496.85839028,OUT046
NCL17,360.985344605,OUT010
NCJ31,3857.64637463,OUT045
FDR60,1264.57558,OUT045
NCA18,1951.8733852,OUT035
FDS21,1401.28488661,OUT027
FDW09,1264.57558,OUT035
FDL26,2497.48771821,OUT035
FDS47,1511.00490245,OUT018
FDC39,3402.56617149,OUT046
FDT51,1672.1534762,OUT035
FDK40,4093.14801447,OUT035
NCG19,3822.53754798,OUT045
FDZ07,1093.95118194,OUT046
FDF08,2697.85973774,OUT027
FDO04,1053.46293366,OUT013
FDK41,1411.19500147,OUT018
FDP15,4023.1685615,OUT049
NCD43,1573.30644672,OUT018
NCP18,2485.38863866,OUT013
FDZ51,1515.11549484,OUT046
DRH13,1587.01084899,OUT035
FDF38,667.431287464,OUT045
NCI43,729.151714838,OUT045
FDM38,1254.5013278,OUT027
FDS03,1234.7971719,OUT013
DRJ47,2850.52452713,OUT017
FDT50,228.744880702,OUT010
FDV02,2850.52452713,OUT046
NCG18,1573.30644672,OUT017
FDW52,2562.56092431,OUT046
FDS40,658.74350986,OUT035
FDN31,3050.44458539,OUT017
FDA37,2017.58107935,OUT045
FDA15,3992.98109645,OUT046
FDL39,3015.57880349,OUT046
FDJ53,2017.58107935,OUT045
FDX22,3666.62937478,OUT013
NCZ42,3868.88272136,OUT045
FDD56,4378.31711291,OUT027
FDD40,3054.04645466,OUT017
FDS50,3738.39152411,OUT013
NCN14,3050.44458539,OUT013
FDT15,3048.67717878,OUT013
NCS18,2886.61603767,OUT027
NCO26,269.563957218,OUT010
FDF58,1033.59398661,OUT018
NCB19,1510.51132498,OUT013
FDH26,2046.37158455,OUT017
DRB24,4086.25254517,OUT027
FDA49,1468.17235084,OUT018
FDB32,1527.50058274,OUT045
FDI36,3056.28671712,OUT017
NCA17,365.680014995,OUT010
FDH22,2017.58107935,OUT013
NCM26,2495.33539794,OUT018
FDT15,5157.69538471,OUT027
FDB16,1474.42267988,OUT018
NCP54,2973.82963786,OUT027
FDJ36,1570.89150898,OUT013
FDO28,2012.21908855,OUT045
FDU09,1050.21910312,OUT013
FDF29,2023.14291147,OUT017
FDY08,2043.16507514,OUT013
DRJ59,657.146643497,OUT018
FDT23,1924.66476701,OUT027
FDU15,658.064074913,OUT018
FDT47,1537.12719136,OUT013
FDI53,385.052216625,OUT019
FDR59,3872.17103769,OUT018
FDD53,665.971343887,OUT035
FDY51,3740.13467168,OUT017
FDT04,670.087854277,OUT049
FDU51,2869.68881764,OUT049
FDG14,2493.6521784,OUT035
NCU06,3806.87978964,OUT045
DRG25,3050.44458539,OUT046
DRH49,1389.90859794,OUT035
FDN15,2035.45597044,OUT035
FDL43,1217.67501735,OUT018
NCT18,3048.67717878,OUT049
NCB31,4037.23249449,OUT013
FDK57,1992.88107928,OUT035
FDY04,381.704001035,OUT019
NCP54,2017.58107935,OUT046
FDF41,3859.10016293,OUT013
FDM01,1573.30644672,OUT045
FDW03,1573.30644672,OUT045
FDF28,2017.58107935,OUT045
FDY37,2049.33925928,OUT017
FDQ03,3860.51026899,OUT017
FDP51,2948.1611174,OUT027
FDJ40,1672.1534762,OUT017
FDC32,1515.11549484,OUT049
DRI49,2218.0617956,OUT027
NCW54,922.553359934,OUT017
FDF09,658.064074913,OUT017
FDP45,3800.98920579,OUT018
DRJ23,3050.44458539,OUT018
FDS59,1672.1534762,OUT017
FDY08,2035.45597044,OUT046
FDX16,2482.5616214,OUT049
FDY16,3050.44458539,OUT018
FDK32,2495.67209288,OUT035
FDQ22,720.130899197,OUT013
NCC31,2507.23758021,OUT018
FDG58,2497.48771821,OUT049
DRF48,3050.44458539,OUT013
DRH36,1079.29155525,OUT049
NCR30,1132.57721744,OUT035
FDB03,573.590063629,OUT019
FDZ28,2982.77811115,OUT027
FDR35,3069.35770095,OUT017
DRD15,5841.18655437,OUT027
FDJ33,280.292035406,OUT019
FDA56,270.63114489,OUT010
FDP56,732.621693997,OUT046
NCT30,732.621693997,OUT046
FDK15,1547.13933739,OUT017
FDH44,2480.40930113,OUT018
FDV01,2497.48771821,OUT013
DRG03,2493.6521784,OUT017
FDG50,2725.89675443,OUT027
FDR16,573.540974343,OUT010
FDZ60,1584.37568325,OUT046
DRG03,2497.48771821,OUT045
FDS56,3872.17103769,OUT018
FDU33,722.469324805,OUT045
DRD27,1534.59118692,OUT035
FDW22,3766.86646718,OUT046
DRA24,2562.56092431,OUT045
FDF38,670.087854277,OUT049
FDX48,2497.48771821,OUT013
FDS58,2554.80408832,OUT018
FDC32,1515.11549484,OUT046
NCQ29,4064.26040872,OUT045
DRK39,1413.61621117,OUT018
NCS38,1946.8847961,OUT017
DRO47,1700.10642567,OUT013
DRG27,969.341317866,OUT027
FDC57,5715.76669019,OUT027
FDS55,2482.5616214,OUT046
NCJ06,2012.21908855,OUT018
FDO01,283.546473114,OUT019
NCM55,3050.44458539,OUT045
FDC52,2493.6521784,OUT049
FDQ15,1272.68238665,OUT045
NCT30,1018.87673241,OUT027
NCR42,961.202864719,OUT027
FDD28,926.276404233,OUT035
FDQ34,1573.30644672,OUT049
FDZ12,3013.25534112,OUT027
DRE13,210.361463352,OUT019
NCN07,284.32363875,OUT019
FDM28,3011.27256117,OUT035
FDI10,2850.52452713,OUT017
FDQ25,2780.94927374,OUT013
FDA38,571.895118873,OUT010
DRI13,3709.13403757,OUT049
FDY20,2725.89675443,OUT027
NCZ53,3050.44458539,OUT035
NCM31,2459.57350919,OUT013
DRB01,3050.44458539,OUT017
DRF37,4068.38693661,OUT046
NCF42,2869.68881764,OUT049
FDF16,2483.23631839,OUT018
FDB41,782.664738917,OUT013
FDR34,3784.40379458,OUT013
FDR15,2502.13562985,OUT018
NCV42,276.189497716,OUT019
FDW51,3688.86365865,OUT035
FDU36,1529.82421134,OUT017
FDX60,1316.42329477,OUT049
FDY03,1929.80750245,OUT035
FDW55,3931.41266509,OUT045
FDT01,573.366790599,OUT010
FDG58,2499.90519748,OUT013
FDK21,4005.45001212,OUT017
NCS41,462.698017012,OUT019
FDS10,3034.3364418,OUT045
NCT53,2562.56092431,OUT046
FDJ28,3050.44458539,OUT018
FDX44,1464.42598953,OUT045
FDT20,663.561065178,OUT018
FDO44,1623.1274733,OUT017
NCX17,3808.50347775,OUT049
FDY01,1959.09862886,OUT017
FDJ12,5841.18655437,OUT027
DRK35,657.146643497,OUT018
FDD47,386.984724385,OUT019
NCM53,1579.5817461,OUT035
FDO45,1514.34836994,OUT013
NCM42,251.21605221,OUT010
FDE04,2975.64416642,OUT046
NCI30,5834.87702375,OUT027
FDZ19,2850.52452713,OUT013
FDW57,2873.94972143,OUT013
FDA25,1570.89150898,OUT013
FDT22,999.489696638,OUT046
FDP51,1978.83663472,OUT013
FDD48,2932.99211874,OUT027
FDY39,3048.67717878,OUT035
FDO48,574.560747035,OUT010
FDD23,5157.69538471,OUT027
DRN35,961.202864719,OUT027
FDT01,3694.63777723,OUT035
FDC20,129.516342155,OUT010
DRJ35,1030.39369033,OUT035
FDB32,1518.58380651,OUT046
FDL24,2850.52452713,OUT046
NCV42,1781.17930261,OUT035
FDZ46,1587.01084899,OUT046
FDC15,2504.28795012,OUT013
FDD08,129.516342155,OUT019
FDY50,1490.22177322,OUT049
FDD36,1992.88107928,OUT013
FDG57,1018.87673241,OUT027
FDL21,665.285096644,OUT018
FDN16,2855.82160245,OUT027
FDJ09,1018.87673241,OUT027
FDS01,428.090702862,OUT010
FDV33,4071.98943051,OUT017
DRE12,1944.44226314,OUT017
FDR07,1537.12719136,OUT013
FDP48,468.874826265,OUT010
NCB55,926.276404233,OUT035
FDQ08,1141.41058876,OUT013
FDR34,3818.85822042,OUT035
FDO33,1702.30607352,OUT046
FDP13,666.617875117,OUT045
FDX12,3869.06762168,OUT049
NCT06,2635.88370621,OUT049
FDR16,572.472117282,OUT019
FDE36,2562.56092431,OUT046
FDZ36,3050.44458539,OUT049
FDV13,1472.40422538,OUT045
NCZ17,658.74350986,OUT035
FDU56,3048.67717878,OUT045
FDM09,2834.6488568,OUT035
FDV02,2850.52452713,OUT017
FDS34,1843.48819325,OUT018
FDA11,1527.50058274,OUT049
FDP09,3682.34478911,OUT017
FDB29,2932.99211874,OUT027
FDT19,2850.52452713,OUT017
DRH15,674.445530336,OUT017
FDY38,3794.09714256,OUT046
FDF14,4078.38772533,OUT027
FDN48,225.098893506,OUT010
FDQ12,3793.53209345,OUT013
NCJ43,2850.52452713,OUT045
FDE17,366.435573367,OUT019
FDB05,3996.50999621,OUT035
FDH10,3054.04645466,OUT045
NCR06,664.374477524,OUT017
FDU32,2017.58107935,OUT018
FDD56,2850.52452713,OUT049
FDO36,3013.42648322,OUT018
FDH16,224.430776409,OUT010
FDX10,657.146643497,OUT018
FDZ37,1472.40422538,OUT017
FDU31,573.491887516,OUT010
DRC49,2049.33925928,OUT049
FDL15,2493.6521784,OUT045
FDN32,489.346456334,OUT019
DRH59,1432.9623501,OUT027
NCU29,2482.5616214,OUT049
FDR37,468.126253175,OUT019
FDS14,2520.60668528,OUT018
FDU02,5834.87702375,OUT027
FDJ08,3054.04645466,OUT035
NCZ06,3997.37847652,OUT045
FDO31,1328.90550443,OUT049
FDH31,1566.5196835,OUT018
FDS58,2554.18132373,OUT017
NCA53,1018.87673241,OUT027
FDF50,3056.28671712,OUT046
NCW42,3759.09294504,OUT049
NCQ17,2509.38990048,OUT045
FDK51,3879.69952475,OUT018
NCW41,375.648580899,OUT010
NCR29,922.553359934,OUT017
FDB08,380.681857982,OUT019
FDA40,2536.62095832,OUT027
FDL14,2532.55931925,OUT018
FDB47,3579.92649809,OUT046
FDO03,3821.04845417,OUT035
DRK13,514.604242048,OUT019
FDX13,571.895118873,OUT010
FDF52,3048.67717878,OUT046
FDT11,3050.44458539,OUT013
FDB08,2554.18132373,OUT013
FDQ28,2502.13562985,OUT018
FDD29,4006.75333903,OUT045
NCQ29,5837.80488943,OUT027
NCO02,1234.7971719,OUT013
FDR56,510.809235616,OUT010
NCM54,2017.58107935,OUT049
FDP51,1959.09862886,OUT035
FDT38,1502.81194427,OUT013
FDZ20,3807.57818377,OUT018
FDJ53,2015.06954904,OUT013
FDX13,3992.7192688,OUT049
FDP58,3756.29857641,OUT035
NCK31,129.516342155,OUT019
FDA35,2017.58107935,OUT018
FDV37,3067.82041681,OUT018
NCO07,5841.18655437,OUT027
FDA20,3050.44458539,OUT045
FDZ59,2695.05193552,OUT035
NCY17,678.795920105,OUT017
FDQ28,2497.48771821,OUT035
FDV35,2497.48771821,OUT017
FDQ36,713.716477517,OUT013
FDD34,2560.40860404,OUT018
FDK51,4067.92016312,OUT045
FDV31,2850.52452713,OUT035
FDR04,1527.50058274,OUT035
FDR14,924.019408297,OUT049
DRC36,419.436994663,OUT010
FDE39,280.317645535,OUT019
FDP57,1573.30644672,OUT049
FDE57,2046.37158455,OUT046
NCN18,1697.54555256,OUT046
NCQ05,2489.02039034,OUT018
FDW47,2012.21908855,OUT035
FDV46,2031.98786014,OUT035
NCP29,1049.14669935,OUT045
FDE09,1664.66877463,OUT018
NCU06,5834.87702375,OUT027
FDT19,416.573185691,OUT010
DRF15,2493.6521784,OUT017
DRI51,2761.00537849,OUT013
NCX54,1573.30644672,OUT013
DRE01,3858.05512627,OUT013
NCB07,3054.04645466,OUT045
FDU50,1941.51831825,OUT035
FDG40,658.74350986,OUT035
FDW10,2848.37220687,OUT018
FDX51,3054.04645466,OUT013
NCP17,1058.0338375,OUT045
FDP21,3050.44458539,OUT035
FDL04,1573.30644672,OUT045
FDV23,2017.58107935,OUT013
FDF24,1355.25208681,OUT046
FDH56,2932.99211874,OUT027
FDB51,1020.40019132,OUT049
FDI58,2827.53032778,OUT027
FDR20,781.194688115,OUT013
FDC51,2017.58107935,OUT018
FDB16,2536.62095832,OUT027
FDE40,1018.4914533,OUT049
NCM17,667.647964504,OUT035
FDU56,3050.44458539,OUT035
FDS32,287.49352767,OUT019
FDX02,3777.46143504,OUT049
FDT39,4086.25254517,OUT027
FDE35,924.4799112,OUT017
NCI42,568.863647716,OUT019
DRL23,1573.30644672,OUT046
FDA10,2017.58107935,OUT046
FDA11,1534.80356276,OUT013
NCM06,2499.90519748,OUT046
NCT05,4052.92013415,OUT035
NCQ02,488.393671757,OUT010
NCY06,2028.92997582,OUT049
FDY56,3787.44146484,OUT035
FDL02,1573.30644672,OUT035
NCI06,2891.51073504,OUT035
FDQ14,2491.17271061,OUT045
FDQ12,3799.12016577,OUT017
FDP36,732.621693997,OUT046
FDK21,5841.18655437,OUT027
FDO40,2482.5616214,OUT045
NCK54,278.246571932,OUT019
FDY09,2865.4742699,OUT018
NCW30,4056.41564088,OUT049
NCC55,961.202864719,OUT027
FDE58,1959.09862886,OUT018
FDR39,3050.44458539,OUT013
FDU28,3050.44458539,OUT049
FDH08,3799.12016577,OUT017
FDG35,2850.52452713,OUT045
FDG22,663.673432597,OUT049
FDC34,2522.75900555,OUT035
FDP15,3832.30648408,OUT018
FDK34,571.895118873,OUT010
FDU45,1951.8733852,OUT035
FDQ04,968.430698746,OUT027
FDX22,3476.30765831,OUT018
FDB45,1573.30644672,OUT017
NCH43,5837.80488943,OUT027
DRE60,3762.68038698,OUT046
FDD17,5841.18655437,OUT027
NCM54,2023.14291147,OUT017
NCH55,2023.14291147,OUT013
NCT06,2562.56092431,OUT017
FDA48,5837.80488943,OUT027
FDY58,5841.18655437,OUT027
FDO25,3681.90948295,OUT045
FDN50,1525.31968256,OUT045
FDH35,2562.56092431,OUT035
FDK09,3794.23419028,OUT045
FDO16,1479.46322237,OUT013
FDW11,1058.0338375,OUT045
FDU47,3002.12650574,OUT027
NCQ42,276.06660747,OUT010
FDK55,2725.89675443,OUT027
FDN08,1956.59554481,OUT049
FDT57,3853.25822626,OUT045
FDJ12,3426.26405288,OUT018
DRL59,777.628466176,OUT017
NCN53,663.673432597,OUT046
FDO51,129.516342155,OUT010
FDK56,3050.44458539,OUT017
FDY12,835.845629279,OUT035
FDU15,658.74350986,OUT035
FDQ19,3878.29968121,OUT046
DRF15,2497.48771821,OUT045
DRE25,234.785394151,OUT019
FDK57,1992.88107928,OUT018
FDD33,571.944205701,OUT010
FDR34,5838.25868868,OUT027
FDU04,2017.58107935,OUT045
FDE35,131.022924351,OUT019
NCD31,2560.59704637,OUT035
FDJ56,1547.13933739,OUT035
NCU53,2562.56092431,OUT046
FDD39,3690.72159966,OUT035
NCU17,247.589238886,OUT019
FDJ20,2017.58107935,OUT046
NCW41,2527.55840589,OUT018
FDL52,665.157931541,OUT035
FDS39,2046.37158455,OUT035
DRJ47,2850.52452713,OUT045
FDP13,129.516342155,OUT010
DRK39,194.997623629,OUT010
FDF28,273.961859461,OUT010
FDB09,2020.5838489,OUT045
FDM51,1539.64834972,OUT046
DRM49,705.935657421,OUT018
DRF23,2850.52452713,OUT013
DRH01,2850.52452713,OUT035
FDH12,2882.39454231,OUT027
FDA28,281.664727384,OUT019
FDW37,1511.00490245,OUT018
FDF02,1573.30644672,OUT046
DRL37,671.811885743,OUT046
NCF43,2046.37158455,OUT046
FDH08,571.895118873,OUT010
FDR34,573.540976802,OUT019
NCK19,3054.04645466,OUT049
NCD55,665.285096644,OUT018
FDT27,3797.86997449,OUT049
FDQ57,2482.5616214,OUT045
FDA47,2558.87366479,OUT035
DRG15,1401.28488661,OUT027
FDE05,2480.40930113,OUT018
FDN46,1566.5196835,OUT046
FDX27,2785.76056187,OUT027
FDT51,1664.66877463,OUT045
FDU33,732.932311164,OUT013
FDJ16,1307.25306211,OUT027
FDD20,280.61409632,OUT019
FDT36,663.673432597,OUT049
DRF15,4078.38772533,OUT027
FDN52,207.657648735,OUT010
FDC22,5715.31289095,OUT027
FDX15,2556.95640859,OUT045
FDT13,3050.44458539,OUT013
FDU04,2017.58107935,OUT017
FDU31,572.472117282,OUT019
FDW59,2536.62095832,OUT027
NCO29,2562.56092431,OUT046
FDL15,2493.6521784,OUT035
FDI41,2482.5616214,OUT049
FDQ48,1534.59118692,OUT049
DRI39,1053.46293366,OUT013
FDI08,3988.21963556,OUT013
FDC21,1652.79082426,OUT049
FDF58,1040.26532299,OUT035
FDS08,427.568304357,OUT010
FDE47,2017.58107935,OUT045
NCP18,367.745582401,OUT019
NCR41,1537.12719136,OUT013
FDA27,3997.69611031,OUT013
FDA43,3054.04645466,OUT035
FDA49,1457.43189244,OUT045
NCE55,2877.12234896,OUT018
DRM49,1018.87673241,OUT027
FDF22,5841.18655437,OUT027
FDQ15,1308.03408292,OUT018
NCS54,2850.52452713,OUT017
NCY05,713.716477517,OUT013
FDR45,3871.22693514,OUT046
FDK57,2017.58107935,OUT049
FDF41,571.944205701,OUT010
FDV21,2020.5838489,OUT046
FDD51,725.939303965,OUT046
FDF33,1587.01084899,OUT046
FDA38,3846.43738211,OUT046
FDR56,3054.04645466,OUT045
NCN41,2017.58107935,OUT017
FDC60,2628.25127469,OUT027
FDB47,3589.02895387,OUT045
DRH01,2850.52452713,OUT013
FDW08,1573.30644672,OUT046
FDF38,967.6172864,OUT027
FDY32,2560.59704637,OUT017
FDG34,1587.01084899,OUT049
FDG47,570.924435467,OUT019
NCF18,3050.44458539,OUT035
FDL39,445.928264908,OUT019
NCH55,2020.5838489,OUT035
DRJ35,1020.40019132,OUT049
FDS44,3874.97005366,OUT035
DRE01,3675.10774746,OUT018
FDY39,3050.44458539,OUT013
FDY32,2556.72134452,OUT018
FDR33,2929.46449259,OUT027
NCP50,1316.42329477,OUT049
FDZ47,1532.14708291,OUT018
FDU57,2493.6521784,OUT049
FDY44,3054.04645466,OUT013
DRH59,1110.58933428,OUT018
FDB03,5834.87702375,OUT027
FDY46,3050.44458539,OUT045
FDM39,2869.68881764,OUT045
FDY36,1089.33604382,OUT035
NCM55,3048.67717878,OUT035
FDJ50,129.516342155,OUT010
DRL60,2493.6521784,OUT013
NCJ54,3818.93622567,OUT049
FDX59,657.146643497,OUT017
FDI07,3125.49020784,OUT013
DRF51,129.516342155,OUT010
FDM14,1587.01084899,OUT017
FDP21,3050.44458539,OUT045
FDE40,1058.0338375,OUT035
FDE05,2482.5616214,OUT035
FDM13,2995.53326495,OUT027
FDC34,4149.98918163,OUT027
NCI55,2017.58107935,OUT018
NCE43,2730.84759183,OUT018
FDW58,1581.98196599,OUT018
FDG60,3831.56989668,OUT045
FDV31,2853.04587957,OUT017
FDR47,3054.04645466,OUT013
FDM60,129.516342155,OUT019
NCF06,3862.72620622,OUT018
NCN26,2932.99211874,OUT027
FDQ59,1445.87243974,OUT049
FDF09,663.673432597,OUT046
NCS06,4069.1463842,OUT017
FDT44,1961.16503725,OUT046
FDI19,3903.91513399,OUT017
FDT22,998.655461841,OUT017
NCF54,4241.85275069,OUT027
DRG25,3050.44458539,OUT045
FDB59,3056.28671712,OUT017
FDQ37,3054.04645466,OUT017
FDP56,727.691771261,OUT035
FDW44,2850.52452713,OUT035
FDJ26,574.609833863,OUT010
FDU43,3654.26242363,OUT018
FDW33,1573.30644672,OUT045
NCX53,3132.65130104,OUT027
FDN56,368.39303677,OUT010
DRF15,2493.6521784,OUT049
FDO33,1946.8847961,OUT017
FDZ39,237.90273824,OUT010
NCJ19,922.553359934,OUT017
