Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCP30,677.102747619,OUT046
FDB39,796.640268254,OUT018
FDE41,1435.91213437,OUT013
DRH11,165.918581651,OUT010
FDA58,3737.29577518,OUT045
FDU50,1922.14938171,OUT046
FDM34,1987.25104865,OUT013
FDM44,2517.88208848,OUT027
FDR39,3384.10806424,OUT045
FDM25,3259.56208491,OUT045
FDQ49,2453.7477007,OUT049
DRH25,796.640268254,OUT018
FDM09,4117.31771263,OUT027
FDL44,346.897283721,OUT019
NCR42,507.04640367,OUT018
DRL59,935.032388304,OUT046
FDX43,2286.41326737,OUT013
DRK47,584.757764773,OUT010
FDU48,1752.25244,OUT018
FDY12,713.858654545,OUT045
NCN43,1752.25244,OUT018
NCM55,3384.10806424,OUT018
FDQ21,3242.06207153,OUT027
FDX13,4433.30403265,OUT035
NCK30,6280.89088,OUT027
FDG20,2778.58931753,OUT049
DRG27,677.102747619,OUT017
FDY14,3327.95258293,OUT018
FDP59,1879.25701161,OUT035
FDU60,2453.7477007,OUT017
NCC18,425.935591453,OUT019
DRJ39,4340.21835842,OUT017
FDS07,1922.14938171,OUT049
FDM08,5329.31472444,OUT027
FDP51,1827.83284545,OUT045
FDU16,1284.78976687,OUT035
FDH12,1649.299786,OUT013
DRE48,482.699542623,OUT010
NCL42,6280.89088,OUT027
FDR21,2778.58931753,OUT045
NCW29,2243.66959672,OUT035
FDO11,4034.3003069,OUT013
NCM31,2309.200798,OUT049
FDV35,346.897283721,OUT019
FDF58,935.032388304,OUT017
NCE43,2644.47784271,OUT049
FDA02,2644.47784271,OUT035
DRL37,92.6754815534,OUT010
FDR24,1202.65673333,OUT018
FDW59,1202.65673333,OUT049
FDS22,677.102747619,OUT049
FDW24,713.858654545,OUT017
FDU24,1461.843796,OUT035
FDA21,5329.31472444,OUT027
FDH58,3242.06207153,OUT027
FDW36,1372.68849074,OUT018
FDI45,4117.31771263,OUT027
FDU01,2752.97093465,OUT018
FDF35,2517.88208848,OUT027
FDU43,584.757764773,OUT019
FDE24,346.897283721,OUT019
FDK50,2649.11023243,OUT049
FDG31,1103.18621333,OUT045
FDC60,1458.45500805,OUT045
FDL36,1458.45500805,OUT013
FDP21,2893.8398259,OUT013
FDW16,1458.45500805,OUT045
FDX02,4340.21835842,OUT017
FDQ58,4117.31771263,OUT027
FDT51,1682.21223824,OUT046
FDD59,1202.65673333,OUT049
NCM42,1372.68849074,OUT018
FDA57,507.04640367,OUT018
FDZ48,1649.299786,OUT035
FDE46,2453.7477007,OUT045
NCZ30,281.482081818,OUT019
FDB56,3391.59125273,OUT017
FDA25,2517.88208848,OUT027
FDD20,2243.66959672,OUT013
FDL25,1435.91213437,OUT013
NCO18,2778.58931753,OUT049
FDJ45,583.814578862,OUT017
FDR12,2644.47784271,OUT035
NCF19,92.6754815534,OUT010
FDK25,2503.50133645,OUT046
NCR17,1922.14938171,OUT046
FDC52,2649.11023243,OUT046
NCA54,3384.10806424,OUT017
FDR45,584.757764773,OUT010
NCM19,1922.14938171,OUT049
FDF39,6280.89088,OUT027
FDX23,1573.07062581,OUT049
FDD58,2517.88208848,OUT027
FDX28,1461.843796,OUT013
NCD31,2644.47784271,OUT013
FDU57,2232.84702185,OUT018
FDI27,798.21760354,OUT046
NCM42,1682.21223824,OUT046
FDD32,2517.88208848,OUT027
FDI34,3454.06255915,OUT013
NCM29,2243.66959672,OUT049
FDG46,1752.25244,OUT018
DRC01,92.6754815534,OUT010
FDB15,6280.89088,OUT027
NCA17,4117.31771263,OUT027
FDF10,3053.09987778,OUT046
FDR26,5329.31472444,OUT027
FDI02,1879.25701161,OUT049
NCM54,281.482081818,OUT010
FDF14,2649.11023243,OUT013
FDJ33,281.482081818,OUT010
FDM20,4340.21835842,OUT035
FDC03,5329.31472444,OUT027
NCX05,1922.14938171,OUT046
NCM41,2517.88208848,OUT027
NCU29,346.897283721,OUT010
FDQ59,1435.91213437,OUT017
FDH46,219.21852093,OUT010
FDH09,713.858654545,OUT013
NCD06,798.21760354,OUT045
FDC15,2644.47784271,OUT035
DRD37,1378.26318528,OUT027
FDT28,4117.31771263,OUT027
FDR28,4117.31771263,OUT027
FDT38,1284.78976687,OUT017
FDV34,1378.26318528,OUT027
FDY52,935.032388304,OUT035
FDB34,1284.78976687,OUT013
DRL23,1372.68849074,OUT018
DRB24,2649.11023243,OUT046
FDJ50,935.032388304,OUT046
FDQ49,2453.7477007,OUT035
FDP20,1987.25104865,OUT035
FDV19,4117.31771263,OUT027
NCR54,3130.00490495,OUT045
FDO09,584.757764773,OUT010
FDS57,1752.25244,OUT018
FDN10,1922.14938171,OUT049
FDV23,2142.74357094,OUT049
FDY28,3454.06255915,OUT049
DRG51,2644.47784271,OUT013
FDD45,219.21852093,OUT019
NCL18,5329.31472444,OUT027
NCM29,2243.66959672,OUT013
FDF17,5329.31472444,OUT027
FDE22,2286.41326737,OUT017
FDQ22,583.814578862,OUT017
FDS01,2778.58931753,OUT013
FDW35,1378.26318528,OUT027
FDJ33,2142.74357094,OUT046
NCF54,2778.58931753,OUT035
FDE09,1649.299786,OUT013
NCE06,2503.50133645,OUT045
DRH49,1202.65673333,OUT049
FDY43,3053.09987778,OUT045
NCT05,4034.3003069,OUT017
FDZ34,3391.59125273,OUT045
FDL38,1458.45500805,OUT017
FDZ31,2939.34847619,OUT017
FDR14,935.032388304,OUT035
NCN54,1458.45500805,OUT049
NCC42,3242.06207153,OUT027
FDK08,1879.25701161,OUT017
FDP59,1879.25701161,OUT013
FDV22,2644.47784271,OUT035
FDD33,3737.29577518,OUT035
DRE60,6280.89088,OUT027
FDK52,3454.06255915,OUT046
FDA02,2644.47784271,OUT017
FDM56,1649.299786,OUT049
FDE57,2309.200798,OUT035
FDM32,1284.78976687,OUT045
NCQ30,3242.06207153,OUT027
FDQ27,2517.88208848,OUT027
FDT60,3242.06207153,OUT027
FDU43,4340.21835842,OUT049
NCO55,1879.25701161,OUT035
FDG02,2752.97093465,OUT045
FDJ28,2893.8398259,OUT013
FDP40,1682.21223824,OUT045
FDJ38,3391.59125273,OUT045
NCC54,3737.29577518,OUT017
NCZ41,1987.25104865,OUT046
FDK38,346.897283721,OUT019
FDU52,2286.41326737,OUT013
FDC40,1103.18621333,OUT046
NCR30,1103.18621333,OUT017
NCN18,1461.843796,OUT017
FDB50,1458.45500805,OUT035
FDG04,2752.97093465,OUT013
FDR26,2778.58931753,OUT035
NCT17,2893.8398259,OUT018
FDX35,6280.89088,OUT027
FDS12,2142.74357094,OUT046
NCZ29,3242.06207153,OUT027
FDB38,346.897283721,OUT010
FDP12,507.04640367,OUT013
FDP22,713.858654545,OUT046
FDS26,3327.95258293,OUT018
FDR52,2939.34847619,OUT046
DRJ13,2644.47784271,OUT046
FDU48,3242.06207153,OUT027
FDE29,935.032388304,OUT035
NCT29,1987.25104865,OUT049
DRK37,2893.8398259,OUT018
FDK55,1458.45500805,OUT046
FDR07,1573.07062581,OUT046
FDO21,5329.31472444,OUT027
FDK46,4433.30403265,OUT049
FDB12,1879.25701161,OUT045
FDT31,5329.31472444,OUT027
FDJ33,1827.83284545,OUT045
FDC26,3242.06207153,OUT027
NCQ02,2752.97093465,OUT045
FDP08,482.699542623,OUT010
FDB11,6280.89088,OUT027
FDV55,2644.47784271,OUT013
FDW20,2243.66959672,OUT049
NCJ18,281.482081818,OUT019
FDC41,1103.18621333,OUT018
FDE14,2517.88208848,OUT027
FDG35,2552.00523519,OUT013
FDF45,935.032388304,OUT035
FDS19,2517.88208848,OUT027
FDS58,346.897283721,OUT019
FDA26,3737.29577518,OUT017
FDM32,1202.65673333,OUT049
FDL45,2243.66959672,OUT046
FDZ55,2649.11023243,OUT049
FDY37,2309.200798,OUT049
FDO46,2752.97093465,OUT046
FDQ60,2142.74357094,OUT046
FDA19,1752.25244,OUT018
FDL15,2644.47784271,OUT046
FDM10,3327.95258293,OUT018
NCL05,677.102747619,OUT017
DRK49,92.6754815534,OUT010
NCE18,6280.89088,OUT027
FDG40,583.814578862,OUT049
DRI59,4340.21835842,OUT045
FDK28,4433.30403265,OUT035
NCD06,92.6754815534,OUT019
FDO11,584.757764773,OUT019
FDK27,2243.66959672,OUT046
FDT43,1378.26318528,OUT027
FDD38,1372.68849074,OUT018
FDA16,3945.43256721,OUT049
FDL14,4117.31771263,OUT027
NCM17,677.102747619,OUT049
FDD20,1827.83284545,OUT045
FDA40,1284.78976687,OUT045
FDL43,1435.91213437,OUT045
FDV15,1573.07062581,OUT045
FDE52,1435.91213437,OUT046
NCL17,346.897283721,OUT010
NCJ31,3737.29577518,OUT045
FDR60,1284.78976687,OUT045
NCA18,1922.14938171,OUT035
FDS21,1378.26318528,OUT027
FDW09,1284.78976687,OUT035
FDL26,3053.09987778,OUT035
FDS47,1202.65673333,OUT018
FDC39,3454.06255915,OUT046
FDT51,1682.21223824,OUT035
FDK40,4433.30403265,OUT035
NCG19,3737.29577518,OUT045
FDZ07,935.032388304,OUT046
FDF08,2517.88208848,OUT027
FDO04,796.640268254,OUT013
FDK41,1458.45500805,OUT018
FDP15,4433.30403265,OUT049
NCD43,1372.68849074,OUT018
NCP18,2644.47784271,OUT013
FDZ51,1284.78976687,OUT046
DRH13,1649.299786,OUT035
FDF38,677.102747619,OUT045
NCI43,713.858654545,OUT045
FDM38,1378.26318528,OUT027
FDS03,1103.18621333,OUT013
DRJ47,2778.58931753,OUT017
FDT50,219.21852093,OUT010
FDV02,3259.56208491,OUT046
NCG18,1682.21223824,OUT017
FDW52,2644.47784271,OUT046
FDS40,583.814578862,OUT035
FDN31,2939.34847619,OUT017
FDA37,1827.83284545,OUT045
FDA15,4433.30403265,OUT046
FDL39,3384.10806424,OUT046
FDJ53,1827.83284545,OUT045
FDX22,3643.51972598,OUT013
NCZ42,3945.43256721,OUT045
FDD56,4117.31771263,OUT027
FDD40,2752.97093465,OUT017
FDS50,4340.21835842,OUT013
NCN14,3384.10806424,OUT013
FDT15,3384.10806424,OUT013
NCS18,2517.88208848,OUT027
NCO26,281.482081818,OUT010
FDF58,796.640268254,OUT018
NCB19,1458.45500805,OUT013
FDH26,2309.200798,OUT017
DRB24,4117.31771263,OUT027
FDA49,1458.45500805,OUT018
FDB32,1573.07062581,OUT045
FDI36,3130.00490495,OUT017
NCA17,346.897283721,OUT010
FDH22,2142.74357094,OUT013
NCM26,2232.84702185,OUT018
FDT15,5329.31472444,OUT027
FDB16,1202.65673333,OUT018
NCP54,3242.06207153,OUT027
FDJ36,1879.25701161,OUT013
FDO28,1827.83284545,OUT045
FDU09,796.640268254,OUT013
FDF29,2243.66959672,OUT017
FDY08,2309.200798,OUT013
DRJ59,507.04640367,OUT018
FDT23,2517.88208848,OUT027
FDU15,507.04640367,OUT018
FDT47,1682.21223824,OUT013
FDI53,425.935591453,OUT019
FDR59,3327.95258293,OUT018
FDD53,677.102747619,OUT035
FDY51,3737.29577518,OUT017
FDT04,677.102747619,OUT049
FDU51,3259.56208491,OUT049
FDG14,2286.41326737,OUT035
NCU06,3737.29577518,OUT045
DRG25,3391.59125273,OUT046
DRH49,1284.78976687,OUT035
FDN15,2243.66959672,OUT035
FDL43,1103.18621333,OUT018
NCT18,3384.10806424,OUT049
NCB31,4034.3003069,OUT013
FDK57,2142.74357094,OUT035
FDY04,425.935591453,OUT019
NCP54,2243.66959672,OUT046
FDF41,3454.06255915,OUT013
FDM01,1879.25701161,OUT045
FDW03,1682.21223824,OUT045
FDF28,1827.83284545,OUT045
FDY37,2309.200798,OUT017
FDQ03,3737.29577518,OUT017
FDP51,3242.06207153,OUT027
FDJ40,1879.25701161,OUT017
FDC32,1458.45500805,OUT049
DRI49,2517.88208848,OUT027
NCW54,935.032388304,OUT017
FDF09,583.814578862,OUT017
FDP45,3327.95258293,OUT018
DRJ23,2893.8398259,OUT018
FDS59,1879.25701161,OUT017
FDY08,2142.74357094,OUT046
FDX16,3053.09987778,OUT049
FDY16,3384.10806424,OUT018
FDK32,3053.09987778,OUT035
FDQ22,507.04640367,OUT013
NCC31,2232.84702185,OUT018
FDG58,2286.41326737,OUT049
DRF48,2893.8398259,OUT013
DRH36,1103.18621333,OUT049
NCR30,1103.18621333,OUT035
FDB03,584.757764773,OUT019
FDZ28,3242.06207153,OUT027
FDR35,3130.00490495,OUT017
DRD15,6280.89088,OUT027
FDJ33,281.482081818,OUT019
FDA56,281.482081818,OUT010
FDP56,798.21760354,OUT046
NCT30,798.21760354,OUT046
FDK15,1573.07062581,OUT017
FDH44,2232.84702185,OUT018
FDV01,2453.7477007,OUT013
DRG03,2644.47784271,OUT017
FDG50,2517.88208848,OUT027
FDR16,584.757764773,OUT010
FDZ60,1649.299786,OUT046
DRG03,2644.47784271,OUT045
FDS56,3327.95258293,OUT018
FDU33,798.21760354,OUT045
DRD27,1461.843796,OUT035
FDW22,3945.43256721,OUT046
DRA24,2453.7477007,OUT045
FDF38,677.102747619,OUT049
FDX48,2644.47784271,OUT013
FDS58,2232.84702185,OUT018
FDC32,1458.45500805,OUT046
NCQ29,4034.3003069,OUT045
DRK39,1202.65673333,OUT018
NCS38,1922.14938171,OUT017
DRO47,1649.299786,OUT013
DRG27,1378.26318528,OUT027
FDC57,5329.31472444,OUT027
FDS55,2286.41326737,OUT046
NCJ06,1752.25244,OUT018
FDO01,281.482081818,OUT019
NCM55,2939.34847619,OUT045
FDC52,2649.11023243,OUT049
FDQ15,1284.78976687,OUT045
NCT30,1378.26318528,OUT027
NCR42,1378.26318528,OUT027
FDD28,935.032388304,OUT035
FDQ34,1573.07062581,OUT049
FDZ12,3242.06207153,OUT027
DRE13,219.21852093,OUT019
NCN07,281.482081818,OUT019
FDM28,3384.10806424,OUT035
FDI10,3259.56208491,OUT017
FDQ25,2649.11023243,OUT013
FDA38,584.757764773,OUT010
DRI13,3945.43256721,OUT049
FDY20,2517.88208848,OUT027
NCZ53,3391.59125273,OUT035
NCM31,2286.41326737,OUT013
DRB01,3391.59125273,OUT017
DRF37,4433.30403265,OUT046
NCF42,2778.58931753,OUT049
FDF16,2232.84702185,OUT018
FDB41,798.21760354,OUT013
FDR34,3643.51972598,OUT013
FDR15,2232.84702185,OUT018
NCV42,281.482081818,OUT019
FDW51,3737.29577518,OUT035
FDU36,1573.07062581,OUT017
FDX60,1202.65673333,OUT049
FDY03,1922.14938171,OUT035
FDW55,3945.43256721,OUT045
FDT01,584.757764773,OUT010
FDG58,2286.41326737,OUT013
FDK21,4433.30403265,OUT017
NCS41,482.699542623,OUT019
FDS10,3384.10806424,OUT045
NCT53,2286.41326737,OUT046
FDJ28,2893.8398259,OUT018
FDX44,1435.91213437,OUT045
FDT20,507.04640367,OUT018
FDO44,1461.843796,OUT017
NCX17,3454.06255915,OUT049
FDY01,1922.14938171,OUT017
FDJ12,5329.31472444,OUT027
DRK35,507.04640367,OUT018
FDD47,425.935591453,OUT019
NCM53,1879.25701161,OUT035
FDO45,1284.78976687,OUT013
NCM42,281.482081818,OUT010
FDE04,3259.56208491,OUT046
NCI30,6280.89088,OUT027
FDZ19,2778.58931753,OUT013
FDW57,2552.00523519,OUT013
FDA25,1879.25701161,OUT013
FDT22,935.032388304,OUT046
FDP51,2142.74357094,OUT013
FDD48,3242.06207153,OUT027
FDY39,3384.10806424,OUT035
FDO48,584.757764773,OUT010
FDD23,5329.31472444,OUT027
DRN35,1378.26318528,OUT027
FDT01,3737.29577518,OUT035
FDC20,165.918581651,OUT010
DRJ35,935.032388304,OUT035
FDB32,1458.45500805,OUT046
FDL24,3259.56208491,OUT046
NCV42,1922.14938171,OUT035
FDZ46,1649.299786,OUT046
FDC15,2644.47784271,OUT013
FDD08,92.6754815534,OUT019
FDY50,1202.65673333,OUT049
FDD36,2243.66959672,OUT013
FDG57,1378.26318528,OUT027
FDL21,507.04640367,OUT018
FDN16,2517.88208848,OUT027
FDJ09,1378.26318528,OUT027
FDS01,425.935591453,OUT010
FDV33,4034.3003069,OUT017
DRE12,1922.14938171,OUT017
FDR07,1573.07062581,OUT013
FDP48,482.699542623,OUT010
NCB55,935.032388304,OUT035
FDQ08,796.640268254,OUT013
FDR34,3643.51972598,OUT035
FDO33,1649.299786,OUT046
FDP13,677.102747619,OUT045
FDX12,3945.43256721,OUT049
NCT06,3053.09987778,OUT049
FDR16,584.757764773,OUT019
FDE36,2286.41326737,OUT046
FDZ36,3384.10806424,OUT049
FDV13,1284.78976687,OUT045
NCZ17,583.814578862,OUT035
FDU56,3384.10806424,OUT045
FDM09,2778.58931753,OUT035
FDV02,3259.56208491,OUT017
FDS34,1752.25244,OUT018
FDA11,1573.07062581,OUT049
FDP09,3643.51972598,OUT017
FDB29,3242.06207153,OUT027
FDT19,3259.56208491,OUT017
DRH15,677.102747619,OUT017
FDY38,3454.06255915,OUT046
FDF14,4117.31771263,OUT027
FDN48,219.21852093,OUT010
FDQ12,3643.51972598,OUT013
NCJ43,2552.00523519,OUT045
FDE17,346.897283721,OUT019
FDB05,4433.30403265,OUT035
FDH10,2939.34847619,OUT045
NCR06,677.102747619,OUT017
FDU32,1752.25244,OUT018
FDD56,2778.58931753,OUT049
FDO36,3384.10806424,OUT018
FDH16,219.21852093,OUT010
FDX10,507.04640367,OUT018
FDZ37,1435.91213437,OUT017
FDU31,584.757764773,OUT010
DRC49,2309.200798,OUT049
FDL15,2644.47784271,OUT045
FDN32,482.699542623,OUT019
DRH59,1378.26318528,OUT027
NCU29,2649.11023243,OUT049
FDR37,482.699542623,OUT019
FDS14,2232.84702185,OUT018
FDU02,6280.89088,OUT027
FDJ08,3391.59125273,OUT035
NCZ06,4034.3003069,OUT045
FDO31,1458.45500805,OUT049
FDH31,1372.68849074,OUT018
FDS58,2649.11023243,OUT017
NCA53,1378.26318528,OUT027
FDF50,3391.59125273,OUT046
NCW42,4340.21835842,OUT049
NCQ17,2503.50133645,OUT045
FDK51,3327.95258293,OUT018
NCW41,346.897283721,OUT010
NCR29,935.032388304,OUT017
FDB08,346.897283721,OUT019
FDA40,2517.88208848,OUT027
FDL14,2232.84702185,OUT018
FDB47,3454.06255915,OUT046
FDO03,4340.21835842,OUT035
DRK13,482.699542623,OUT019
FDX13,584.757764773,OUT010
FDF52,3384.10806424,OUT046
FDT11,2893.8398259,OUT013
FDB08,2649.11023243,OUT013
FDQ28,2232.84702185,OUT018
FDD29,4433.30403265,OUT045
NCQ29,6280.89088,OUT027
NCO02,1103.18621333,OUT013
FDR56,482.699542623,OUT010
NCM54,1987.25104865,OUT049
FDP51,1922.14938171,OUT035
FDT38,1284.78976687,OUT013
FDZ20,3327.95258293,OUT018
FDJ53,1987.25104865,OUT013
FDX13,4433.30403265,OUT049
FDP58,3737.29577518,OUT035
NCK31,165.918581651,OUT019
FDA35,1752.25244,OUT018
FDV37,2893.8398259,OUT018
NCO07,5329.31472444,OUT027
FDA20,3391.59125273,OUT045
FDZ59,2503.50133645,OUT035
NCY17,677.102747619,OUT017
FDQ28,2644.47784271,OUT035
FDV35,2453.7477007,OUT017
FDQ36,507.04640367,OUT013
FDD34,2232.84702185,OUT018
FDK51,4433.30403265,OUT045
FDV31,2552.00523519,OUT035
FDR04,1573.07062581,OUT035
FDR14,796.640268254,OUT049
DRC36,425.935591453,OUT010
FDE39,281.482081818,OUT019
FDP57,1461.843796,OUT049
FDE57,2309.200798,OUT046
NCN18,1461.843796,OUT046
NCQ05,2232.84702185,OUT018
FDW47,1987.25104865,OUT035
FDV46,2243.66959672,OUT035
NCP29,1103.18621333,OUT045
FDE09,1372.68849074,OUT018
NCU06,6280.89088,OUT027
FDT19,425.935591453,OUT010
DRF15,2453.7477007,OUT017
DRI51,3053.09987778,OUT013
NCX54,1879.25701161,OUT013
DRE01,3454.06255915,OUT013
NCB07,3130.00490495,OUT045
FDU50,1922.14938171,OUT035
FDG40,583.814578862,OUT035
FDW10,2552.00523519,OUT018
FDX51,2893.8398259,OUT013
NCP17,1103.18621333,OUT045
FDP21,3391.59125273,OUT035
FDL04,1573.07062581,OUT045
FDV23,2142.74357094,OUT013
FDF24,1284.78976687,OUT046
FDH56,3242.06207153,OUT027
FDB51,796.640268254,OUT049
FDI58,2517.88208848,OUT027
FDR20,798.21760354,OUT013
FDC51,1752.25244,OUT018
FDB16,2517.88208848,OUT027
FDE40,796.640268254,OUT049
NCM17,677.102747619,OUT035
FDU56,3384.10806424,OUT035
FDS32,281.482081818,OUT019
FDX02,4340.21835842,OUT049
FDT39,4117.31771263,OUT027
FDE35,935.032388304,OUT017
NCI42,584.757764773,OUT019
DRL23,1573.07062581,OUT046
FDA10,2142.74357094,OUT046
FDA11,1573.07062581,OUT013
NCM06,2286.41326737,OUT046
NCT05,4034.3003069,OUT035
NCQ02,482.699542623,OUT010
NCY06,1987.25104865,OUT049
FDY56,3643.51972598,OUT035
FDL02,1879.25701161,OUT035
NCI06,2778.58931753,OUT035
FDQ14,2286.41326737,OUT045
FDQ12,3643.51972598,OUT017
FDP36,713.858654545,OUT046
FDK21,6280.89088,OUT027
FDO40,2644.47784271,OUT045
NCK54,281.482081818,OUT019
FDY09,3259.56208491,OUT018
NCW30,4034.3003069,OUT049
NCC55,1378.26318528,OUT027
FDE58,1752.25244,OUT018
FDR39,3384.10806424,OUT013
FDU28,2939.34847619,OUT049
FDH08,3643.51972598,OUT017
FDG35,2552.00523519,OUT045
FDG22,583.814578862,OUT049
FDC34,2644.47784271,OUT035
FDP15,3327.95258293,OUT018
FDK34,584.757764773,OUT010
FDU45,1922.14938171,OUT035
FDQ04,1378.26318528,OUT027
FDX22,3327.95258293,OUT018
FDB45,1573.07062581,OUT017
NCH43,5329.31472444,OUT027
DRE60,3454.06255915,OUT046
FDD17,6280.89088,OUT027
NCM54,1987.25104865,OUT017
NCH55,2243.66959672,OUT013
NCT06,3053.09987778,OUT017
FDA48,5329.31472444,OUT027
FDY58,6280.89088,OUT027
FDO25,3737.29577518,OUT045
FDN50,1682.21223824,OUT045
FDH35,2453.7477007,OUT035
FDK09,3737.29577518,OUT045
FDO16,1435.91213437,OUT013
FDW11,1103.18621333,OUT045
FDU47,3242.06207153,OUT027
NCQ42,281.482081818,OUT010
FDK55,2517.88208848,OUT027
FDN08,1922.14938171,OUT049
FDT57,3945.43256721,OUT045
FDJ12,3327.95258293,OUT018
DRL59,713.858654545,OUT017
NCN53,583.814578862,OUT046
FDO51,92.6754815534,OUT010
FDK56,3391.59125273,OUT017
FDY12,935.032388304,OUT035
FDU15,583.814578862,OUT035
FDQ19,3945.43256721,OUT046
DRF15,2453.7477007,OUT045
DRE25,219.21852093,OUT019
FDK57,1752.25244,OUT018
FDD33,584.757764773,OUT010
FDR34,6280.89088,OUT027
FDU04,1827.83284545,OUT045
FDE35,165.918581651,OUT019
NCD31,2644.47784271,OUT035
FDJ56,1573.07062581,OUT035
NCU53,2286.41326737,OUT046
FDD39,3737.29577518,OUT035
NCU17,219.21852093,OUT019
FDJ20,2142.74357094,OUT046
NCW41,2232.84702185,OUT018
FDL52,677.102747619,OUT035
FDS39,2309.200798,OUT035
DRJ47,2778.58931753,OUT045
FDP13,92.6754815534,OUT010
DRK39,219.21852093,OUT010
FDF28,281.482081818,OUT010
FDB09,1827.83284545,OUT045
FDM51,1682.21223824,OUT046
DRM49,798.21760354,OUT018
DRF23,2552.00523519,OUT013
DRH01,2778.58931753,OUT035
FDH12,2517.88208848,OUT027
FDA28,281.482081818,OUT019
FDW37,1202.65673333,OUT018
FDF02,1573.07062581,OUT046
DRL37,677.102747619,OUT046
NCF43,2309.200798,OUT046
FDH08,584.757764773,OUT010
FDR34,584.757764773,OUT019
NCK19,3391.59125273,OUT049
NCD55,507.04640367,OUT018
FDT27,3454.06255915,OUT049
FDQ57,2649.11023243,OUT045
FDA47,2503.50133645,OUT035
DRG15,1378.26318528,OUT027
FDE05,2232.84702185,OUT018
FDN46,1879.25701161,OUT046
FDX27,2517.88208848,OUT027
FDT51,1682.21223824,OUT045
FDU33,507.04640367,OUT013
FDJ16,1378.26318528,OUT027
FDD20,281.482081818,OUT019
FDT36,583.814578862,OUT049
DRF15,4117.31771263,OUT027
FDN52,219.21852093,OUT010
FDC22,5329.31472444,OUT027
FDX15,3053.09987778,OUT045
FDT13,2893.8398259,OUT013
FDU04,2243.66959672,OUT017
FDU31,584.757764773,OUT019
FDW59,2517.88208848,OUT027
NCO29,2286.41326737,OUT046
FDL15,2644.47784271,OUT035
FDI41,2453.7477007,OUT049
FDQ48,1682.21223824,OUT049
DRI39,796.640268254,OUT013
FDI08,4034.3003069,OUT013
FDC21,1879.25701161,OUT049
FDF58,935.032388304,OUT035
FDS08,425.935591453,OUT010
FDE47,1827.83284545,OUT045
NCP18,346.897283721,OUT019
NCR41,1682.21223824,OUT013
FDA27,4034.3003069,OUT013
FDA43,3391.59125273,OUT035
FDA49,1458.45500805,OUT045
NCE55,3259.56208491,OUT018
DRM49,1378.26318528,OUT027
FDF22,5329.31472444,OUT027
FDQ15,1202.65673333,OUT018
NCS54,2778.58931753,OUT017
NCY05,507.04640367,OUT013
FDR45,3945.43256721,OUT046
FDK57,2142.74357094,OUT049
FDF41,584.757764773,OUT010
FDV21,2142.74357094,OUT046
FDD51,798.21760354,OUT046
FDF33,1649.299786,OUT046
FDA38,3643.51972598,OUT046
FDR56,3130.00490495,OUT045
NCN41,1987.25104865,OUT017
FDC60,2517.88208848,OUT027
FDB47,3737.29577518,OUT045
DRH01,2778.58931753,OUT013
FDW08,1461.843796,OUT046
FDF38,1378.26318528,OUT027
FDY32,2503.50133645,OUT017
FDG34,1461.843796,OUT049
FDG47,584.757764773,OUT019
NCF18,2939.34847619,OUT035
FDL39,425.935591453,OUT019
NCH55,2243.66959672,OUT035
DRJ35,796.640268254,OUT049
FDS44,3737.29577518,OUT035
DRE01,3327.95258293,OUT018
FDY39,3384.10806424,OUT013
FDY32,2232.84702185,OUT018
FDR33,3242.06207153,OUT027
NCP50,1202.65673333,OUT049
FDZ47,1372.68849074,OUT018
FDU57,2503.50133645,OUT049
FDY44,2893.8398259,OUT013
DRH59,1103.18621333,OUT018
FDB03,6280.89088,OUT027
FDY46,2939.34847619,OUT045
FDM39,2778.58931753,OUT045
FDY36,1103.18621333,OUT035
NCM55,3384.10806424,OUT035
FDJ50,165.918581651,OUT010
DRL60,2649.11023243,OUT013
NCJ54,4340.21835842,OUT049
FDX59,583.814578862,OUT017
FDI07,2893.8398259,OUT013
DRF51,92.6754815534,OUT010
FDM14,1649.299786,OUT017
FDP21,3391.59125273,OUT045
FDE40,1103.18621333,OUT035
FDE05,2286.41326737,OUT035
FDM13,3242.06207153,OUT027
FDC34,4117.31771263,OUT027
NCI55,1752.25244,OUT018
NCE43,2232.84702185,OUT018
FDW58,1372.68849074,OUT018
FDG60,4340.21835842,OUT045
FDV31,2552.00523519,OUT017
FDR47,2893.8398259,OUT013
FDM60,92.6754815534,OUT019
NCF06,3327.95258293,OUT018
NCN26,3242.06207153,OUT027
FDQ59,1202.65673333,OUT049
FDF09,583.814578862,OUT046
NCS06,4034.3003069,OUT017
FDT44,1922.14938171,OUT046
FDI19,4340.21835842,OUT017
FDT22,935.032388304,OUT017
NCF54,4117.31771263,OUT027
DRG25,3391.59125273,OUT045
FDB59,2752.97093465,OUT017
FDQ37,3130.00490495,OUT017
FDP56,798.21760354,OUT035
FDW44,2778.58931753,OUT035
FDJ26,584.757764773,OUT010
FDU43,3327.95258293,OUT018
FDW33,1573.07062581,OUT045
NCX53,3242.06207153,OUT027
FDN56,346.897283721,OUT010
DRF15,2453.7477007,OUT049
FDO33,1922.14938171,OUT017
FDZ39,219.21852093,OUT010
NCJ19,935.032388304,OUT017
FDU01,2752.97093465,OUT035
FDT12,4340.21835842,OUT035
NCM18,796.640268254,OUT018
FDP19,2142.74357094,OUT017
NCR42,583.814578862,OUT049
